CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
07.583.627/0001-61;2020-01-01;2;16960868.8;3854.21;0;16957014.59;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32278506.1;14154942.36;0;18123563.74;12597338.18;200225.03;0;1055975459.99;0;0;0;0;0;9352508.25;1078125531.45
07.583.627/0001-61;2020-02-01;1;8878625.64;6443.88;0;8872181.76;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38910801.3;14577290.12;0;24333511.18;2670161.26;200196.23;0;1051261631.24;0;0;0;0;0;11591994.04;1065723982.77
07.583.627/0001-61;2020-03-01;1;8291068.59;5631.94;0;8285436.65;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44899417.74;16361831.77;0;28537585.97;3406985.43;200200.44;0;1048079285.47;0;0;0;0;0;9243128.37;1060929599.71
07.583.627/0001-61;2020-04-01;1;9089029.54;5270.92;0;9083758.62;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49183816.21;16528463.39;0;32655352.82;4323602.89;200210.73;0;1037963112.77;0;0;0;0;0;9251081.22;1051738007.61
07.583.627/0001-61;2020-05-01;1;10065885.92;6321.15;0;10059564.77;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53202301.26;17588331.86;0;35613969.4;5231636.16;200223.13;0;1024999038.92;0;0;0;0;0;9095073.28;1039525971.49
07.583.627/0001-61;2020-06-01;1;10536044.58;3147.27;0;10532897.31;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56086685.53;17348890.73;0;38737794.8;5471596.26;200223.13;0;1020247826.42;0;0;0;0;0;7823319.68;1033742965.49
07.583.627/0001-61;2020-07-01;1;10869696.74;3243.78;0;10866452.96;0;3817900000;3817900000;0;3817900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61223589.8;15380985.13;0;45842604.67;5548041.39;200270.04;0;1015661400.86;0;0;0;0;0;7813319.68;1029223031.97
07.583.627/0001-61;2020-08-01;1;6599758.59;299395.18;0;6300363.41;0;3817901706.5;3817901706.5;0;3817901706.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66630265.36;15589118.7;0;51041146.66;116009.9;200275.4;0;1009528796.71;0;0;0;0;0;9202100.03;1019047182.04
07.583.627/0001-61;2020-09-01;1;5617999.67;6193.83;0;5611805.84;0;3817901706.5;3817901706.5;0;3817901706.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71704980.73;14663932.39;0;57041048.34;1747660.24;200214.89;0;1006395000.57;0;0;0;0;0;8107780.55;1016450656.25
07.583.627/0001-61;2020-10-01;1;6896722.68;5521.57;0;4870116.46;2021084.65;3817901706.5;3817901706.5;0;3817901706.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77852692.61;15167108.35;0;62685584.26;3444377.99;200221.13;0;1010153216.23;0;0;0;0;0;7822642.99;1021620458.34
07.583.627/0001-61;2020-11-01;1;9003899.7;6324.13;0;4438395.21;4559180.36;3817901706.5;3817901706.5;0;3817901706.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83465186.53;17161312.33;0;66303874.2;4811862.39;200213.93;0;1012626336.97;0;0;0;0;0;7825581.97;1025463995.26
07.583.627/0001-61;2020-12-01;1;10090927.36;8554.58;0;3655259.45;6427113.33;3898600000;3898600000;0;3898600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91409128.45;18086906.83;0;73322221.62;4976226.24;200212.13;0;1016721378.55;0;0;0;0;0;11978461.52;1033876278.44
07.789.135/0001-27;2020-01-01;2;30791230.09;3163296.44;0;0;27627933.65;1590873606.29;1590873606.29;0;1590873606.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26285220.16;11988329.73;0;14296890.43;28326460.95;36981.75;0;31206299.94;0;0;0;0;5069337.58;26151828.38;90790908.6
07.789.135/0001-27;2020-02-01;1;20703719.68;2000;0;0;20701719.68;1591071388.16;1591071388.16;0;1591071388.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22283950.07;11941857.25;0;10342092.82;15718485.88;38928.98;0;28808128.48;0;0;0;0;5069337.58;26029205.43;75664086.35
07.789.135/0001-27;2020-03-01;1;22037759.48;2000;0;0;22035759.48;1591327390.37;1591327390.37;0;1591327390.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18978587.51;7666924.85;0;11311662.66;16784152;38959.87;0;26755967.26;0;0;0;0;5069337.58;25940585.88;74589002.59
07.789.135/0001-27;2020-04-01;2;19306701.62;1000;0;0;19305701.62;1591448545.16;1591448545.16;0;1591448545.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22661301.77;11688087.98;0;10973213.79;14465663.98;38943.87;0;24559836.65;0;0;0;0;5069337.58;25693632.79;69827414.87
07.789.135/0001-27;2020-05-01;1;22037759.48;2000;0;0;22035759.48;1591327390.37;1591327390.37;0;1591327390.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18978587.51;7666924.85;0;11311662.66;16784152;38959.87;0;26755967.26;0;0;0;0;5069337.58;25940585.88;74589002.59
07.789.135/0001-27;2020-06-01;2;11061580.98;1000;0;0;11060580.98;1591460588.19;1591460588.19;0;1591460588.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23327646.52;11603899.64;0;11723746.88;7240953.43;39191.54;0;20200884.06;0;0;0;0;5069337.58;25602968.89;58153335.5
07.789.135/0001-27;2020-07-01;2;9310728.17;1000;0;0;9309728.17;1591513876.5;1591513876.5;0;1591513876.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26369946.71;13417923.59;0;12952023.12;5583012.16;78383.95;0;18333239.37;0;0;0;0;5069337.58;25328819.48;54392792.54
07.789.135/0001-27;2020-08-01;1;11061580.98;1000;0;0;11060580.98;1591460588.19;1591460588.19;0;1591460588.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23327646.52;11603899.64;0;11723746.88;7240953.43;39191.54;0;20200884.06;0;0;0;0;5069337.58;25602968.89;58153335.5
07.789.135/0001-27;2020-09-01;1;11061580.98;1000;0;0;11060580.98;1591460588.19;1591460588.19;0;1591460588.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23327646.52;11603899.64;0;11723746.88;7240953.43;39191.54;0;20200884.06;0;0;0;0;5069337.58;25602968.89;58153335.5
07.789.135/0001-27;2020-10-01;1;11061580.98;1000;0;0;11060580.98;1591460588.19;1591460588.19;0;1591460588.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23327646.52;11603899.64;0;11723746.88;7240953.43;39191.54;0;20200884.06;0;0;0;0;5069337.58;25602968.89;58153335.5
07.789.135/0001-27;2020-11-01;1;12929959.95;1000;0;0;12928959.95;1592027210.4;1592027210.4;0;1592027210.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30929595.95;13275891.64;0;17653704.31;7407979.41;37649.23;0;13868912.44;0;0;0;0;5069337.58;25123254.31;51507132.97
07.789.135/0001-27;2020-12-01;1;15469825.62;1000;0;0;15468825.62;1592027210.4;1592027210.4;0;1592027210.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28350505.24;9915276.1;0;18435229.14;7407979.41;41494.79;0;13868912.44;0;0;0;0;5069337.58;25134623.81;51522348.03
08.014.513/0001-63;2020-01-01;1;4118051.03;198.76;0;0;4117852.27;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2066259.16;2012099.26;0;54159.9;3873119.81;66913.31;0;0;0;0;0;0;0;96421.54;4036454.66
08.014.513/0001-63;2020-02-01;1;4207712.31;197;0;0;4207515.31;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2059264.49;2012099.26;0;47165.23;3963030.09;67239.54;0;0;0;0;0;0;0;91955.25;4122224.88
08.014.513/0001-63;2020-03-01;1;4184072.1;120.59;0;0;4183951.51;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2051494.77;2012099.26;0;39395.51;3920585.2;67390.69;0;0;0;0;0;0;0;69891.68;4057867.57
08.014.513/0001-63;2020-04-01;1;4167928.87;194;0;0;4167734.87;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2103746.66;2062325.92;0;41420.74;3961493.07;67913.28;0;0;0;0;0;0;0;48198.2;4077604.55
08.014.513/0001-63;2020-05-01;1;4276223.13;176.35;0;0;4276046.78;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2183185.75;2149528.31;0;33657.44;4171302.33;69364.73;0;0;0;0;0;0;0;44837.84;4285504.9
08.014.513/0001-63;2020-06-01;1;9257987.62;196.37;0;0;9257791.25;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2175728.5;2149081.05;0;26647.45;9146237.66;72168.4;0;0;0;0;0;0;0;44972.1;9263378.16
08.014.513/0001-63;2020-07-01;1;6834628.61;197.09;0;0;6834431.52;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2178150.69;2149081.05;0;29069.64;6587166.91;209659.54;0;0;0;0;0;0;0;50792.54;6847618.99
08.014.513/0001-63;2020-08-01;1;4223960.13;196.43;0;0;4223763.7;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2170930.28;2149081.05;0;21849.23;4105862.06;76318.78;0;0;0;0;0;0;0;51777.87;4233958.71
08.014.513/0001-63;2020-09-01;1;4360533.49;195.98;0;0;4360337.51;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2162914.19;2149081.05;0;13833.14;4241050.02;77007.23;0;0;0;0;0;0;0;47800.8;4365858.05
08.014.513/0001-63;2020-10-01;1;4351357.06;195.49;0;0;4351161.57;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2164700.52;2149081.05;0;15619.47;4236985.86;77218.03;0;0;0;0;0;0;0;48133.27;4362337.16
08.014.513/0001-63;2020-11-01;1;4359390.17;197.52;0;0;4359192.65;216213656;216213656;0;216213656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2156701.61;2149081.05;0;7620.56;4240633.1;77465.48;0;0;0;0;0;0;0;45952.91;4364051.49
08.014.513/0001-63;2020-12-01;1;4371118.37;197.51;0;0;4370920.86;241418000;241418000;0;241418000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2149471.33;2149081.05;0;390.28;3996306.57;78050.8;0;0;0;0;0;0;0;43525.56;4117882.93
08.098.114/0001-28;2020-01-01;1;7296815.64;339417.51;;;6957398.13;620300000.02;620300000.02;;620300000.02;;;;;;;;;;;;;;;;;;;;;;;;4953469.43;4953469.43;;;41818674.82;197421.61;;;;;226047744.17;;;22639.24;268086479.84
08.098.114/0001-28;2020-02-01;1;6124175.47;407892.68;;;5716282.79;571526352.24;571526352.24;;571526352.24;;;;;;;;;;;;;;;;;;;;;;;;4387977.54;4387977.54;;;;227620.3;;;;;161922300.4;;;185796.33;162335717.03
08.098.114/0001-28;2020-03-01;1;3755448.36;408320.8;;;3347127.56;573310855.25;573310855.25;;573310855.25;;;;;;;;;;;;;;;;;;;;;;;;13831092.35;8749571.54;;5081520.81;;228856.65;;;;;165600393.6;;;2792402.93;168621653.18
08.098.114/0001-28;2020-04-01;1;2937014.02;490522.25;;;2446491.77;573906593.59;573906593.59;;573906593.59;;;;;;;;;;;;;;;;;;;;;;;;12881457.08;5854395;;7027062.08;;252663.72;;;;;163921022.31;;;2865153.89;167038839.92
08.098.114/0001-28;2020-05-01;1;2318876.31;561668.29;;;1757208.02;574271849.37;574271849.37;;574271849.37;;;;;;;;;;;;;;;;;;;;;;;;7987347.88;5894048.06;;2093299.82;;223468.35;;;;;156870176.12;;;5683401.18;162777045.65
08.098.114/0001-28;2020-06-01;2;5174961.18;2319599.67;;;2855361.51;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;13866908.79;8670965.53;;5195943.26;;242466.6;;;;;167261509.28;;;4399783.95;171903759.83
08.098.114/0001-28;2020-07-01;2;5279421.88;1733624.67;;;3545797.21;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;13440808.59;8313013.5;;5127795.09;;361572.93;;;;;164746202.05;;;50989.89;165158764.87
08.098.114/0001-28;2020-08-01;1;4124696.71;912737.69;;;3211959.02;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;14838222.14;9776052.97;;5062169.17;;696071.89;;;;;163468072;;;7659.89;164171803.78
08.098.114/0001-28;2020-09-01;1;4901229.96;177423.33;;;4723806.63;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;14264459.47;9274560.04;;4989899.43;;465547.03;;;;;162220902.65;;;5009.39;162691459.07
08.098.114/0001-28;2020-10-01;1;7251219.67;1420508.41;;;5830711.26;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;14281115.98;9345721.43;;4935394.55;;88215.49;;;;;161488435.49;;;8626.33;161585277.31
08.098.114/0001-28;2020-11-01;1;7912108.18;642430.74;;;7269677.44;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;14393309.64;9525183.71;;4868125.93;11135000;323125.94;;;;;160825985.04;;;6337.86;172290448.84
08.098.114/0001-28;2020-12-01;1;10339750.82;767112.37;;;9572638.45;806318714.28;806318714.28;;806318714.28;;;;;;;;;;;;;;;;;;;;;;;;9346701.22;9006627.63;;340073.59;;592021.18;;;;;;;;234.98;592256.16
08.417.532/0001-30;2020-01-01;1;202209266.63;5737.03;0;0;202203529.6;695731644.46;695731644.46;0;247148000;448583644.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536316705.19;533416358.99;0;2900346.2;7745433.48;209162.57;0;0;0;638428929.24;517272892.64;0;0;12261978.47;1175918396.4
08.417.532/0001-30;2020-02-01;1;203119509.61;5186.88;0;0;203114322.73;700281633.99;700281633.99;0;247148000;453133633.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432531936.68;429631014.46;0;2900922.22;7745433.48;213986.14;0;0;0;638236770.12;413357105.4;0;0;13722841.33;1073276136.47
08.417.532/0001-30;2020-03-01;1;197009895.01;5675.34;0;0;197004219.67;705878367.37;705878367.37;0;247148000;458730367.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438415129.12;435506712.55;0;2908416.57;7745433.48;195606.74;0;0;0;640442708.26;416373740.14;0;0;11145002.18;1075902490.8
08.417.532/0001-30;2020-04-01;1;193310022.79;7792.33;0;0;193302230.46;710964747.71;710964747.71;0;247148000;463816747.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443606257.89;440680383.78;0;2925874.11;7745433.48;197349.15;0;0;0;641558210.56;418249814.87;0;0;11043984.76;1078794792.82
08.417.532/0001-30;2020-05-01;1;192588485.16;5939.29;0;0;192582545.87;715652100.49;715652100.49;0;247148000;468504100.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447637933.18;444235064.53;0;3402868.65;7745433.48;197732.28;0;0;0;641619530.6;419332847.44;0;0;14471727.45;1083367271.25
08.417.532/0001-30;2020-06-01;1;188977662.26;4710.81;0;0;188972951.45;720789488.77;720789488.77;0;247148000;473641488.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449975147.11;447513345;0;2461802.11;11500206.58;198432.64;0;0;0;643034829.81;421452320.61;0;0;14415047.35;1090600836.99
08.417.532/0001-30;2020-07-01;1;180835316.02;6489.75;0;0;180828826.27;726248987.93;726248987.93;0;247148000;479100987.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456184640.44;453713509.3;0;2471131.14;11500206.58;198810.05;0;0;0;645647348.67;424655413.77;0;0;9505394.78;1091507173.85
08.417.532/0001-30;2020-08-01;1;181616841.77;6799.46;0;0;181610042.31;732695122.03;732695122.03;0;248046317.34;484648804.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462038731.08;459569182.47;0;2469548.61;11500206.58;200717.81;0;0;0;647999908.81;427577799.68;0;0;13579942.38;1100858575.26
08.417.532/0001-30;2020-09-01;1;165477382.71;7439.79;0;0;165469942.92;740237164.58;740237164.58;0;248354042.72;491883121.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468331966.86;465860034.09;0;2471932.77;0;200381.78;0;0;0;650750616.41;430834781.38;0;0;14192686.06;1095978465.63
08.417.532/0001-30;2020-10-01;1;162618177.51;7306.48;0;0;162610871.03;747531628.62;747531628.62;0;248354042.72;499177585.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476603719.64;474125772.1;0;2477947.54;0;202234.89;0;0;0;655053845.73;435386075.86;0;0;15503658.81;1106145815.29
08.417.532/0001-30;2020-11-01;1;152562071.23;7492.53;0;0;152554578.7;753693708.29;753693708.29;0;245214000;508479708.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486103839.23;483599779.69;0;2504059.54;0;203052.44;0;0;0;658933764.3;439469174.69;0;0;11804374.44;1110410365.87
08.417.532/0001-30;2020-12-01;1;153669581.27;7728.21;0;0;153661853.06;761137674.92;761137674.92;0;245368116.73;515769558.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494993717.41;493419234.57;0;1574482.84;4021214.77;205741.78;0;0;0;664367452.99;444944326.83;0;0;16567590.14;1130106326.51
08.431.747/0001-06;2020-01-01;1;338409920.34;2492.44;;;338407427.9;2329173993.67;1429677573.99;;1429677573.99;;;;;;;;;;;;867841813.12;;;;;;;21652948.93;;10001657.63;;;20733229.68;10858629.11;;9874600.57;14001115.4;1530530.9;;145079889.66;;;;;;123383997.81;283995533.77
08.431.747/0001-06;2020-02-01;1;51157568.91;32481.71;;;51125087.2;2400852511.91;1430383494.78;;1430383494.78;;;;;;;;;;;;938694363.77;;;;;;;21774653.44;;9999999.92;;;9061065.29;8695252.25;;365813.04;14001385.6;1215568.97;;750000;;;;;;64909381.07;80876335.64
08.431.747/0001-06;2020-03-01;1;42223369.96;1772.29;;;42221597.67;2203102727.2;1431571502.94;;1431571502.94;;;;;;;;;;;;739803635.41;;;;;;;21726208.87;;10001379.98;;;867525.55;481516.77;;386008.78;9001487.8;1226449.91;;750000;;;;;;10511149.9;21489087.61
08.431.747/0001-06;2020-04-01;1;38466388.98;2861.07;;;38463527.91;2227100965.58;1432133720.84;;1432133720.84;;;;;;;;;;;;772911756.85;;;;;;;22055487.89;;;;;397099.3;;;397099.3;3501526.1;990687.99;;750000;;;;;;13957870.23;19200084.32
08.431.747/0001-06;2020-05-01;1;31335737.42;1824.36;;;31333913.06;2234396099.19;1432726224.05;;1432726224.05;;;;;;;;;;;;779470397.59;;;;;;;22199477.55;;;;;237516.93;;;237516.93;3501504.95;945345.13;;750000;;;;;;14251547.94;19448398.02
08.431.747/0001-06;2020-06-01;1;25832892.03;2325.84;;;25830566.19;2269838515.39;1432804487.89;;1432804487.89;;;;;;;;;;;;814464932.63;;;;;;;22569094.87;;;;;195972.84;;;195972.84;3500000;1084709.4;;750000;;;;;;21098543.22;26433252.62
08.431.747/0001-06;2020-07-01;1;17247008.33;1878.24;;;17245130.09;2255900338.9;1433397728.54;;1433397728.54;;;;;;;;;;;;799401175.65;;;;;;;23101434.71;;;;;16536.53;;;16536.53;2500000;1118947.52;;750000;;;;;;16618990.87;20987938.39
08.431.747/0001-06;2020-08-01;1;15813278.97;1367.23;;;15811911.74;2281519297.97;1433804792.95;;1433804792.95;;;;;;;;;;;;824177821.57;;;;;;;23536683.45;;;;;3247556.5;3238082.69;;9473.81;2500000;1039842.75;;750000;;;;;;21471119.25;25760962
08.431.747/0001-06;2020-09-01;1;12686222.91;797672.33;;;11888550.58;2280232658.94;1434045758.85;;1434045758.85;;;;;;;;;;;;816775674.18;;;;;;;29411225.91;;;;;6214801.08;5953547.53;;261253.55;3000000;1058671.37;;750000;;;;;;20275414.5;25084085.87
08.431.747/0001-06;2020-10-01;1;10998796.27;96961.85;;;10901834.42;2263185229.24;1434359734.47;;1434359734.47;;;;;;;;;;;;793296240.16;;;;;;;35529254.61;;;;;6817085.53;6785374.05;;31711.48;4000000;1049609.52;;750000;;;;;;15998951.56;21798561.08
08.431.747/0001-06;2020-11-01;1;19354193.34;1143.72;;;19353049.62;2268976867.35;1434802065.2;;1434802065.2;;;;;;;;;;;;793615902.02;;;;;;;40558900.13;;;;;7921885.03;7913794.06;;8090.97;6000000;996509.53;;750000;;;;;;18054309.7;25800819.23
08.431.747/0001-06;2020-12-01;1;14865233.1;2116.31;;;14863116.79;2200108282.67;1387470569.92;;1387470569.92;;;;;;;;;;;;779770264.13;;;;;;;32867448.62;;;;;20535917.74;12164590.8;;8371326.94;6600000;1117726.16;;750000;;;;;;16770935.25;25238661.41
08.693.497/0001-82;2020-01-01;3;10108921.94;1229115.8;0;0;8879806.14;150110612.09;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;2914612.09;0;0;0;0;0;0;0;0;0;0;0;1069354.33;2091641.89;0;-1022287.56;829829.7;109077.19;0;0;0;0;0;0;0;361460.41;1300367.3
08.693.497/0001-82;2020-02-01;3;9599745.99;989.55;0;0;9598756.44;150106666.59;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;2910666.59;0;0;0;0;0;0;0;0;0;0;0;1069837.23;2093899.66;0;-1024062.43;819054.56;133180.81;0;0;0;0;0;0;0;389928.74;1342164.11
08.693.497/0001-82;2020-03-01;2;10165219.97;50289.17;0;0;10114930.8;150818290.82;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3622290.82;0;0;0;0;0;0;0;0;0;0;0;2775420.48;3801652.22;0;-1026231.74;797621.8;166282.54;0;0;0;0;0;0;0;2061113.8;3025018.14
08.693.497/0001-82;2020-04-01;1;10404374.1;0;0;0;10404374.1;150814606.21;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3618606.21;0;0;0;0;0;0;0;0;0;0;0;3046616.99;3041910.55;0;4706.44;654599.96;178315.99;0;0;0;0;0;0;1034127;1240553.92;3107596.87
08.693.497/0001-82;2020-05-01;1;10035178.44;0;0;0;10035178.44;150811424.77;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3615424.77;0;0;0;0;0;0;0;0;0;0;0;3169382.91;3164676.47;0;4706.44;654264.72;83482.08;0;0;0;0;0;0;1034127;295333.21;2067207.01
08.693.497/0001-82;2020-06-01;1;9853051.73;486.19;0;0;9852565.54;150807296.68;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3611296.68;0;0;0;0;0;0;0;0;0;0;0;4231026.3;4225474.94;0;5551.36;654599.96;87686.26;0;0;0;0;0;0;1034127;356591.94;2133005.16
08.693.497/0001-82;2020-07-01;1;10268908.54;4949.89;0;0;10263958.65;150803443.96;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3607443.96;0;0;0;0;0;0;0;0;0;0;0;2903754.39;2892741.7;0;11012.69;654599.96;96978.03;0;0;0;0;0;0;1034127;373274.81;2158979.8
08.693.497/0001-82;2020-08-01;2;10724516.37;5386.93;0;0;10719129.44;150798251.33;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3602251.33;0;0;0;0;0;0;0;0;0;0;0;1295779.33;2137609.5;0;-841830.17;654599.96;114009.82;0;0;0;0;0;0;0;328183.33;1096793.11
08.693.497/0001-82;2020-09-01;1;11028605.34;1546.52;0;0;11027058.82;150792129.29;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3596129.29;0;0;0;0;0;0;0;0;0;0;0;1361445.7;1739712.43;0;-378266.73;654601.15;113738.48;0;0;0;0;0;0;0;323038.91;1091378.54
08.693.497/0001-82;2020-10-01;1;11367167.87;0;0;0;11367167.87;150786940.87;147196000;0;0;147196000;0;0;0;0;0;0;0;0;0;0;3590940.87;0;0;0;0;0;0;0;0;0;0;0;1535877.56;1905653.76;0;-369776.2;935145.18;114178.81;0;0;0;0;0;0;0;341302.53;1390626.52
08.693.497/0001-82;2020-11-01;1;11586084.1;2427.83;0;0;11583656.27;150788233.24;147203143.55;0;0;147203143.55;0;0;0;0;0;0;0;0;0;0;3585089.69;0;0;0;0;0;0;0;0;0;0;0;1758200.96;2132883.76;0;-374682.8;935145.18;110167.61;0;0;0;0;0;0;0;338459.26;1383772.05
08.693.497/0001-82;2020-12-01;1;11979855.39;4199.96;0;0;11975655.43;159793955.38;156194000;0;0;156194000;0;0;0;0;0;0;0;0;0;0;3599955.38;0;0;0;0;0;0;0;0;0;0;0;1709338.57;2438562.74;0;-729224.17;935145.18;118758.55;0;0;0;0;0;0;0;335840.47;1389744.2
