CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
30.048.651/0001-12;2022-05-01;1;3111532.56;26712.5;2911076.51;0;173743.55;299999538.84;241915619.45;0;241915619.45;0;0;0;0;0;0;0;0;0;0;0;57938155.07;0;145764.32;0;0;0;0;0;0;0;0;0;1154972.35;1130892.98;0;24079.37;1112778.88;180824.99;0;145600;0;0;0;0;0;-255345.29;1183858.58
30.048.651/0001-12;2022-06-01;1;2959256.34;20241.81;2810702.13;0;128312.4;299389663.69;241915619.45;0;241915619.45;0;0;0;0;0;0;0;0;0;0;0;57399246.26;0;74797.98;0;0;0;0;0;0;0;0;0;1292462.58;1271867.06;0;20595.52;1112778.88;180824.99;0;72800;0;0;0;0;0;-211474.35;1154929.52
30.048.651/0001-12;2022-07-01;1;15425095.33;21048.69;15274648.53;0;129398.11;286502740.79;229606344.98;0;229606344.98;0;0;0;0;0;0;0;0;0;0;0;56896395.81;0;0;0;0;0;0;0;0;0;0;0;1142951.07;1125516.77;0;17434.3;3199239.28;180824.99;0;0;0;0;0;0;0;-272413.27;3107651
30.048.651/0001-12;2022-08-01;1;22292952.47;27666;22133654.76;0;131631.71;266401882.21;229606344.98;0;229606344.98;0;0;0;0;0;0;0;0;0;0;0;36795537.23;0;0;0;0;0;0;0;0;0;0;0;9855882.16;989340.55;0;8866541.61;1182327.56;180824.99;0;0;0;0;0;0;0;-43038.96;1320113.59
30.091.444/0001-40;2022-01-01;1;4528678.65;10810.37;4517868.28;;;424664739.46;0;;;;;;;;;;;;;;424664739.46;;;;;;;;;;;;0;;;;2856720.99;267884.81;;;;;;;;329612.51;3454218.31
30.091.444/0001-40;2022-02-01;1;4609454.76;10396;4599058.76;;;421837815.87;0;;;;;;;;;;;;;;421837815.87;;;;;;;;;;;;188592.07;;;188592.07;2947387.29;240661.38;;;;;;;;53985.96;3242034.63
30.091.444/0001-40;2022-03-01;1;4998126.54;10029.32;4988097.22;;;427885662.9;0;;;;;;;;;;;;;;427885662.9;;;;;;;;;;;;980880.21;;;980880.21;3083386.74;271176.63;;;;;;;;61232.48;3415795.85
30.091.444/0001-40;2022-04-01;1;6092841.6;12192.12;6080649.48;;;428719970.29;0;;;;;;;;;;;;;;428719970.29;;;;;;;;;;;;1468559.58;;;1468559.58;3083386.74;245144.84;;;;;;;;73528.97;3402060.55
30.091.444/0001-40;2022-05-01;1;3823601.93;11683.78;3811918.15;;;430766381.46;0;;;;;;;;;;;;;;430766381.46;;;;;;;;;;;;647608.54;;;647608.54;3083386.74;282334.78;;;;;;;;67162.57;3432884.09
30.091.444/0001-40;2022-06-01;1;3618427.57;10437.19;3607990.38;;;420205450.21;0;;;;;;;;;;;;;;420205450.21;;;;;;;;;;;;495468.58;;;495468.58;3174053.04;264136.19;;;;;;;;67842.36;3506031.59
30.091.444/0001-40;2022-07-01;1;6039029.66;10073.86;6028955.8;;;414800791.65;0;;;;;;;;;;;;;;414800791.65;;;;;;;;;;;;673231.81;;;673231.81;3174053.04;256003.42;;;;;;;;70897.68;3500954.14
30.091.444/0001-40;2022-08-01;1;13082489;10677.25;13071811.75;;;442395180.94;0;;;;;;;;;;;;;;442395180.94;;;;;;;;;;;;78516.66;;;78516.66;3174053.04;308360.01;;;;;;;;77788.34;3560201.39
30.091.506/0001-14;2022-01-01;1;3715451;30017;;;3685434;174916202;173171133;;173171133;;;;;;;;;;;;;;;;;1745069;;;;;;;4143264.17;1304404;;2838860.17;;35000;;;;88780;;;;38937;162717
30.091.506/0001-14;2022-02-01;1;5360253;29214;;;5331039;174953663;173199488;;173199488;;;;;;;;;;;;;;;;;1754175;;;;;;;3079289.84;1325409;;1753880.84;;35000;;;;83679;;;;52785;171464
30.091.506/0001-14;2022-03-01;1;5753915.58;29997.2;;;5723918.38;179381718.04;177627542.99;;177627542.99;;;;;;;;;;;;;;;;;1754175.05;;;;;;;3435105.2;2306967.21;;1128137.99;;35000;;;;127042.19;;;;45861.47;207903.66
30.091.506/0001-14;2022-04-01;1;5710788.4;30445.73;;;5680342.67;179389608.45;177635433.4;;177635433.4;;;;;;;;;;;;;;;;;1754175.05;;;;;;;4172434.31;3103985.92;;1068448.39;;35000;;;;147063.07;;;;45861.47;227924.54
30.091.506/0001-14;2022-05-01;1;7404858.49;30104.21;;;7374754.28;179512829.75;177758654.7;;177758654.7;;;;;;;;;;;;;;;;;1754175.05;;;;;;;3371684.89;2232915.48;;1138769.41;;35000;;;;135040;;;;45861.48;215901.48
30.091.506/0001-14;2022-06-01;1;8225524;31477;;;8194047;179562920;177808745;;177808745;;;;;;;;;;;;;;;;;1754175;;;;;;;3505118.16;2459332;;1045786.16;4315890;35000;;;;157580;;;;807490;5315960
30.091.506/0001-14;2022-07-01;1;5050205.22;30109.04;;;5020096.18;179729126.87;177974951.82;;177974951.82;;;;;;;;;;;;;;;;;1754175.05;;;;;;;3245387.94;2269539.07;;975848.87;761627.59;35000;;;;130412.96;;;;45861.48;972902.03
30.091.506/0001-14;2022-08-01;1;5278187;30912;;;5247275;179753915;177999740;;177999740;;;;;;;;;;;;;;;;;1754175;;;;;;;3637657.67;2641973;;995684.67;;35000;;;;135586;;;;45861;216447
30.130.708/0001-28;2022-01-01;1;179222641.01;35363.27;128421265.39;50766012.35;;1326728041.51;0;;;;;;;;;;;;;;9857769;;;;;;;1316870272.51;;;;;6;;;6;18578305.9;1891802.79;;;;;;;;77110351.11;97580459.8
30.130.708/0001-28;2022-02-01;1;172493913.44;21456.97;122471259.78;50001196.69;;1324307137.52;0;;;;;;;;;;;;;;9776650.87;;;;;;;1314530486.65;;;;;11471.35;;;11471.35;15720137.3;1709781.61;;;;;;;;77710778.02;95140696.93
30.130.708/0001-28;2022-03-01;1;419067700.85;21907.99;419045792.86;;;1434356091.19;0;;;;;;;;;;;;;;9552788.38;;;;;;;1424803302.81;;;;;9746.02;;;9746.02;22374130.03;2441651.58;;;;;;;;704256.71;25520038.32
30.130.708/0001-28;2022-04-01;1;273803153.89;22660.18;273780493.71;;;1571003307.68;0;;;;;;;;;;;;;;9545978.9;;;;;;;1561457328.78;;;;;9351.14;;;9351.14;28661016.65;2213417.71;;;;;;;;69585.36;30944019.72
30.130.708/0001-28;2022-05-01;1;258469939.49;21230.82;258448708.67;;;1586210738.25;0;;;;;;;;;;;;;;9522707.42;;;;;;;1576688030.83;;;;;39096.79;;;39096.79;32359185.25;2551899.08;;;;;;;;55054.66;34966138.99
30.130.708/0001-28;2022-06-01;1;151235917.63;21049.5;151214868.13;;;1674904889.75;0;;;;;;;;;;;;;;9461927.72;;;;;;;1665442962.03;;;;;31880.9;;;31880.9;23668489.04;2428653.84;;;;;;;;54025.74;26151168.62
30.130.708/0001-28;2022-07-01;1;88410357.83;22524.79;88387833.04;;;1720857804.49;0;;;;;;;;;;;;;;9365937.04;;;;;;;1711491867.45;;;;;24410.69;;;24410.69;21449587.88;2384777.92;;;;;;;;61730.79;23896096.59
30.130.708/0001-28;2022-08-01;1;72895021.88;17509.74;72877512.14;;;1739770445.1;0;;;;;;;;;;;;;;9320644.09;;;;;;;1730449801.01;;;;;19634.34;;;19634.34;14053250.68;2643071.92;;;;;;;;65151.34;16761473.94
30.166.700/0001-11;2022-01-01;1;12660121.72;198.84;2889637.84;0;9770285.04;345208032.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90061049.82;2412723.08;0;0;0;0;0;252734260.02;0;0;0;0;73438.6;0;0;73438.6;4909959.98;396097.37;0;0;0;0;0;0;0;95228.03;5401285.38
30.166.700/0001-11;2022-02-01;1;9483211.62;198.84;3563618.73;0;5919394.05;345990243.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88366322.54;2450917.66;0;0;0;0;0;255173002.82;0;0;0;0;635303.65;0;0;635303.65;4525312.91;401714.36;0;0;0;0;0;0;0;89837.84;5016865.11
30.166.700/0001-11;2022-03-01;1;11552472.01;198.84;6032107.07;0;5520166.1;350295823.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74505219.94;2496769.86;0;0;0;0;0;273293833.56;0;0;0;0;625967.93;0;0;625967.93;6137845.03;398093.75;0;0;0;0;0;0;0;4857741.34;11393680.12
30.166.700/0001-11;2022-04-01;1;68632093.8;198.84;63077227.1;0;5554667.86;330658978.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53155307.09;2548128.33;0;0;0;0;0;274955542.98;0;0;0;0;12052225.25;0;0;12052225.25;7070841.4;404481.37;0;0;0;0;0;0;0;205326.11;7680648.88
30.166.700/0001-11;2022-05-01;2;54993075.42;198.84;49390386.17;0;5602490.41;354933895.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78398074.05;167792.1;0;0;0;0;0;276368029.37;0;0;0;0;34952.39;0;0;34952.39;7951081.38;453873.92;0;0;0;0;0;0;0;41722.31;8446677.61
30.166.700/0001-11;2022-06-01;1;21600506.68;198.84;15950799;0;5649508.84;385234129.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68583619.92;0;0;0;0;0;0;316650510.01;0;0;0;0;487842.94;0;0;487842.94;7547591.85;444843.84;0;0;0;0;0;0;0;82207.4;8074643.09
30.166.700/0001-11;2022-07-01;1;9927337.73;198.84;4229822.41;0;5697316.48;395074722.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62119859.66;0;0;0;0;0;0;332954863.06;0;0;0;0;388649.64;0;0;388649.64;8480772.43;447259.56;0;0;0;0;0;0;0;90954.78;9018986.77
30.166.700/0001-11;2022-08-01;1;112098382.42;198.84;106346009.84;0;5752173.74;450969876.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61517812.64;0;0;0;0;0;0;389452063.64;0;0;0;0;52274.45;0;0;52274.45;9290792.57;457013.54;0;0;0;0;0;0;0;87242.59;9835048.7
30.178.506/0001-56;2022-01-01;1;567287.11;78.5;0;0;567208.61;2048000;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754000;0;0;0;0;0;0;0;18953.9;0;0;18953.9;0;16778.34;0;0;0;0;0;0;0;722175.56;738953.9
30.178.506/0001-56;2022-02-01;1;571460.26;1943.95;0;0;569516.31;2030079.85;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736079.85;0;0;0;0;0;0;0;0;0;0;0;0;17667.48;0;0;0;0;0;0;0;794880.63;812548.11
30.178.506/0001-56;2022-03-01;1;540173.45;228.55;0;0;539944.9;2030079.85;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736079.85;0;0;0;0;0;0;0;0;0;0;0;0;17667.48;0;0;0;0;0;0;0;795196.88;812864.36
30.178.506/0001-56;2022-05-01;1;548432.44;228.55;0;0;548203.89;2030079.85;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736079.85;0;0;0;0;0;0;0;0;0;0;0;0;17667.48;0;0;0;0;0;0;0;776940.08;794607.56
30.178.506/0001-56;2022-06-01;1;554911.56;717.55;0;0;554194.01;2030079.85;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736079.85;0;0;0;0;0;0;0;0;0;0;0;0;17667.48;0;0;0;0;0;0;0;794607.56;812275.04
30.178.506/0001-56;2022-07-01;1;399088.96;259.22;0;0;398829.74;2030079.85;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736079.85;0;0;0;0;0;0;0;0;0;0;0;0;17667.48;0;0;0;0;0;0;0;794607.56;812275.04
30.178.506/0001-56;2022-08-01;1;328282.06;1333.18;0;0;326948.88;2030079.85;1294000;0;1294000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736079.85;0;0;0;0;0;0;0;0;0;0;0;0;17667.48;0;0;0;0;0;0;0;794563.99;812231.47
30.230.870/0001-18;2022-01-01;1;3838602.25;7060.64;0;0;3831541.61;469022273.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237219152.25;0;0;0;138816884.13;0;0;92986236.63;0;0;0;0;0;0;0;0;0;408895.47;0;0;0;0;0;0;0;13187.78;422083.25
30.230.870/0001-18;2022-02-01;1;918335.72;143589.24;0;0;774746.48;470643496.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235339959.86;0;0;0;144437589.13;0;0;90865947.14;0;0;0;0;10591.57;0;0;10591.57;0;362343.9;0;0;0;0;0;0;0;12231.24;374575.14
30.230.870/0001-18;2022-03-01;1;404930.82;9600.27;0;0;395330.55;473195716.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237447211.68;0;0;0;147408989.13;0;0;88339515.83;0;0;0;0;9487.17;0;0;9487.17;0;400301.58;0;0;0;0;0;0;0;11623.85;411925.43
30.230.870/0001-18;2022-04-01;1;4462413.42;180059.77;0;0;4282353.65;464522404.03;150000;0;0;0;150000;0;0;0;0;0;0;0;0;0;206430230.71;0;0;0;155464589.13;0;0;102477584.19;0;0;0;0;1337640.6;0;0;1337640.6;0;346702.93;0;0;0;0;0;0;0;3602452.18;3949155.11
30.230.870/0001-18;2022-05-01;1;34497.11;30459.84;0;0;4037.27;499084937;150000;0;0;0;150000;0;0;0;0;0;0;0;0;0;212987360.6;0;0;0;188248851.69;0;0;97698724.71;0;0;0;0;1371876.46;0;1329000;42876.46;0;408438.49;0;0;0;0;0;0;0;12315.8;420754.29
30.230.870/0001-18;2022-06-01;1;1017516.79;4406.44;0;0;1013110.35;499625310.87;150000;0;0;0;150000;0;0;0;0;0;0;0;0;0;211492846.9;0;0;0;193322851.76;0;0;94659612.21;0;0;0;0;1366425.81;0;1329000;37425.81;0;382712.63;0;0;0;0;0;0;0;14758.62;397471.25
30.230.870/0001-18;2022-07-01;1;262651.29;29751.81;0;0;232899.48;493367941.42;150000;0;0;0;150000;0;0;0;0;0;0;0;0;0;211002428.84;0;0;0;194801851.82;0;0;87413660.76;0;0;0;0;1359708.74;0;1329000;30708.74;0;371736.81;0;0;0;0;0;0;0;25640.09;397376.9
30.230.870/0001-18;2022-08-01;1;913923.28;413025.91;0;0;500897.37;494351743;150000;0;0;0;150000;0;0;0;0;0;0;0;0;0;211224365.37;0;0;0;196115701.83;0;0;86861675.8;0;0;0;0;1353659.65;0;1329000;24659.65;0;389971.85;0;0;0;0;0;0;0;20387.34;410359.19
30.248.129/0001-84;2022-01-01;1;5250.61;5250.61;0;0;0;-11858481.58;221220000;0;221220000;0;0;0;0;0;0;0;0;0;0;0;0;0;2045787.13;0;0;0;0;-235124268.71;0;0;0;0;0;0;0;0;0;18258.96;0;0;0;0;0;0;0;8969533.7;8987792.66
30.248.129/0001-84;2022-02-01;1;9743.46;9743.46;0;0;0;157833434.79;392000000;0;392000000;0;0;0;0;0;0;0;0;0;0;0;0;0;4326718.09;0;0;0;0;-238493283.3;0;0;0;0;0;0;0;0;0;18258.96;0;0;0;0;0;0;0;8969533.7;8987792.66
30.248.129/0001-84;2022-03-01;1;4710.93;4710.93;0;0;0;200877985.05;438500000;0;438500000;0;0;0;0;0;0;0;0;0;0;0;0;0;5762470.3;0;0;0;0;-243384485.25;0;0;0;0;0;0;0;0;0;18258.96;0;0;0;0;0;0;0;8969533.7;8987792.66
30.248.129/0001-84;2022-04-01;1;14600.83;14600.83;0;0;0;206236652.43;438500000;0;438500000;0;0;0;0;0;0;0;0;0;0;0;0;0;6946292.51;0;0;0;0;-239209640.08;0;0;0;0;0;0;0;0;0;18258.96;0;0;0;0;0;0;0;8969533.7;8987792.66
30.248.129/0001-84;2022-05-01;1;4696.75;4696.75;0;0;0;203536045.75;438500000;0;438500000;0;0;0;0;0;0;0;0;0;0;0;0;0;8252970.33;0;0;0;0;-243216924.58;0;0;0;0;27396.21;0;0;27396.21;0;18258.96;0;0;0;0;0;0;0;8969533.7;8987792.66
30.248.129/0001-84;2022-06-01;1;3286.86;3286.86;0;0;0;202632860.38;438500000;0;438500000;0;0;0;0;0;0;0;0;0;0;0;0;0;9516574.58;0;0;0;0;-245383714.2;0;0;0;0;23508.91;0;0;23508.91;0;18258.96;0;0;0;0;0;0;0;20252291.9;20270550.86
30.248.129/0001-84;2022-07-01;1;13944.64;13944.64;0;0;0;200540924.78;438500000;0;438500000;0;0;0;0;0;0;0;0;0;0;0;0;0;11094365.85;0;0;0;0;-249053441.07;0;0;0;0;0;0;0;0;0;18258.96;0;0;0;0;0;0;0;20232670.29;20250929.25
30.248.129/0001-84;2022-08-01;1;76525.52;76525.52;0;0;0;203463077.97;438500000;0;438500000;0;0;0;0;0;0;0;0;0;0;0;0;0;12571847.41;0;0;0;0;-247608769.44;0;0;0;0;11298122.29;0;0;11298122.29;0;18258.96;0;0;0;0;0;0;0;8975992.66;8994251.62
30.248.158/0001-46;2022-01-01;1;7938779.17;1024329.65;;;6914449.52;298231950.65;252764000;;252764000;;;;;;;;;;;;2054042.5;;9888908.15;;;33525000;;;;;;;0;;;;906550.2;199468.46;;21759433.01;;;;;;706.5;22866158.17
30.248.158/0001-46;2022-02-01;1;9176974.16;30165.16;;;9146809;298189677;252764000;;252764000;;;;;;;;;;;;1954650;;9946027;;;33525000;;;;;;;0;;;;1835586;223804;;21759433;;;;;;8886;23827709
30.248.158/0001-46;2022-03-01;1;8536239;30000;;;8506239;298477384.5;252764000;;252764000;;;;;;;;;;;;2069812.5;;10118572;;;33525000;;;;;;;31850;31850;;;1510917;259418;;21455887;;;;;;705.76;23226927.76
30.248.158/0001-46;2022-04-01;2;8291192.31;34640.04;;;8256552.27;298313038.53;252764000;;252764000;;;;;;;;;;;;2057362.5;;9966676.03;;;33525000;;;;;;;63802.8;63802.8;;;1536108.55;224046.02;;21304114.64;;;;;;706.48;23064975.69
30.248.158/0001-46;2022-05-01;1;2228384.34;779420.37;;;1448963.97;298299896.1;252764000;;252764000;;;;;;;;;;;;1924147.5;;10086748.6;;;33525000;;;;;;;932665.08;932665.02;;0.06;1536118.31;258794.52;;16972654.24;;;;;;706.51;18768273.58
30.248.158/0001-46;2022-06-01;1;2204724.57;30417.89;;;2174306.68;298092966.97;252764000;;252764000;;;;;;;;;;;;1879742.5;;9924224.47;;;33525000;;;;;;;932665.02;932665.02;;;1586462.85;245888.91;;17158901.12;;;;;;725.86;18991978.74
30.248.158/0001-46;2022-07-01;1;1147156.8;29989.43;;;1117167.37;289599309.44;252764000;;252764000;;;;;;;;;;;;1879742.5;;1430566.94;;;33525000;;;;;;;1162793.96;1162793.96;;;881377.85;245800.87;;8675425;;;;;;716.58;9803320.3
30.248.158/0001-46;2022-08-01;1;5498194;29745;;;5468449;289810485.02;252764000;;252764000;;;;;;;;;;;;2053835;;1467650.02;;;33525000;;;;;;;1451148.12;1451147;;1.12;3198108;269628;;8784693;;;;;;722;12253151
30.248.180/0001-96;2022-01-01;1;41097966.57;456.58;0;0;41097509.99;2384793369.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610150972.01;0;0;0;0;0;0;1774642397.66;0;0;0;0;0;0;0;0;32499903.85;127763.32;1634600.71;0;0;0;0;0;0;2008749.73;36271017.61
30.248.180/0001-96;2022-02-01;1;106882182.41;1645931.88;0;0;105236250.53;2378051918.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;611388946.51;0;0;0;0;0;0;1766662972.02;0;0;0;0;10591.57;0;0;10591.57;0;112917.81;3993197.59;0;0;0;0;0;0;57723703.54;61829818.94
30.248.180/0001-96;2022-03-01;2;105732897.23;21718.74;;;105711178.49;2548837095.67;0;;;;;;;;;;;;;;615301742.31;;;;;;;1933535353.36;;;;;4224478.77;;;4224478.77;0;127218.25;5965181.99;;;;;;;1957686.98;8050087.22
30.248.180/0001-96;2022-04-01;1;66211808.8;21115.04;0;0;66190693.76;2587471154.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605386611.64;0;0;0;0;0;0;1982084542.61;0;0;0;0;8654.49;0;0;8654.49;0;107873.19;7057439.53;0;0;0;0;0;0;1663256.51;8828569.23
30.248.180/0001-96;2022-05-01;1;95870653.41;0;0;0;95870653.41;2588346830.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613129157.78;0;0;0;0;0;0;1975217672.9;0;0;0;0;57277.16;0;0;57277.16;0;123278.76;10598382.55;0;0;0;0;0;0;1902046.52;12623707.83
30.248.180/0001-96;2022-06-01;1;58712616.38;2436189.1;0;0;56276427.28;2638606167.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613776968.91;0;0;0;0;0;0;2024829198.86;0;0;0;0;49865.29;0;0;49865.29;0;125067.05;13227067.57;0;0;0;0;0;0;1948934.14;15301068.76
30.248.180/0001-96;2022-07-01;1;33197158.6;59605.2;0;0;33137553.4;2647580699.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608461997.1;0;0;0;0;0;0;2039118702.44;0;0;0;0;262055.48;0;0;262055.48;61912.79;124540.16;0;0;0;0;0;0;0;1944657.92;2131110.87
30.248.180/0001-96;2022-08-01;1;26659176.24;2106906.93;0;0;24552269.31;2654609893.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608159387.87;0;0;0;0;0;0;2046450505.66;0;0;0;0;1128302.46;0;0;1128302.46;0;131511.43;0;0;0;0;0;0;0;2031850;2163361.43
30.258.790/0001-70;2022-01-01;1;1140228.57;763.92;0;0;1139464.65;85040000;85040000;0;85040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;28260041.74;0;0;0;0;0;3879069.75;32151111.49
30.258.790/0001-70;2022-02-01;1;410715.83;5125.56;0;0;405590.27;85040000;85040000;0;85040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;27792753.07;0;0;0;0;0;65289.7;27870042.77
30.258.790/0001-70;2022-03-01;1;204069.19;2870.08;0;0;201199.11;85040000;85040000;0;85040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;27396089.4;0;0;0;0;0;62795.14;27470884.54
30.258.790/0001-70;2022-04-01;1;6732.58;1036.5;0;0;5696.08;85040000;85040000;0;85040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394.78;0;0;394.78;0;12000;0;26979779.52;0;0;0;0;0;54144.56;27045924.08
30.258.790/0001-70;2022-05-01;1;133536.95;2885.58;0;0;130651.37;85040000;85040000;31619000;0;0;0;53421000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18323.98;0;0;18323.98;0;12000;0;26955835.39;0;0;0;0;0;54968.46;27022803.85
30.258.790/0001-70;2022-06-01;1;345480.26;258.84;0;0;345221.42;85040000;85040000;31619000;0;0;0;53421000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;26887718.56;0;0;0;0;0;49820.68;26949539.24
30.258.790/0001-70;2022-07-01;1;18689.41;555.44;0;0;18133.97;85040000;85040000;31619000;0;0;0;53421000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14963.25;0;0;14963.25;0;12000;0;26899001.16;0;0;0;0;0;69968.45;26980969.61
30.258.790/0001-70;2022-08-01;1;62395.51;265.11;0;0;62130.4;85040000;85040000;31619000;0;0;0;53421000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13499.68;0;0;13499.68;0;12000;0;26919558.04;0;0;0;0;0;57635.65;26989193.69
30.492.505/0001-81;2022-01-01;1;1324811.57;975673.45;0;0;349138.12;37183000;37178000;15040000;22138000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22964407.41;77581.8;22886825.61;0;307345.37;14265.19;0;0;0;0;0;0;0;21332.23;342942.79
30.492.505/0001-81;2022-02-01;1;2248263.3;29758.67;0;0;2218504.63;37183000;37178000;15040000;22138000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21861306.14;77581.8;21783724.34;0;319899.44;14096.11;0;0;0;0;0;0;0;14842.24;348837.79
30.492.505/0001-81;2022-03-01;1;1428946.69;25515.39;0;0;1403431.3;70036000;70031000;15040000;54991000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20758204.87;77581.8;20680623.07;0;328723.73;14788.12;0;0;0;0;0;0;0;13750.03;357261.88
30.492.505/0001-81;2022-04-01;1;1455326.53;9366.86;0;0;1445959.67;70036000;70031000;15040000;54991000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19655103.6;77581.8;19577521.8;0;336481.25;17977.89;0;0;0;0;0;0;0;17999.89;372459.03
30.492.505/0001-81;2022-05-01;1;1465960.23;107495.81;0;0;1358464.42;70036000;70031000;15040000;54991000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18559381.02;77581.8;18474420.53;7378.69;330526.46;17814.06;0;0;0;0;0;0;0;13619.7;361960.22
30.492.505/0001-81;2022-06-01;1;1459321.99;15387.4;0;0;1443934.59;70036000;70031000;15040000;54991000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17455225.66;77581.8;17371319.26;6324.6;307360.79;19069.51;0;0;0;0;0;0;0;14875.15;341305.45
30.492.505/0001-81;2022-07-01;1;1528162.25;9607.78;0;0;1518554.47;70036000;70031000;15040000;54991000;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16359374.84;85886.34;16268217.99;5270.51;359284.68;18888.73;0;0;0;0;0;0;0;14694.37;392867.78
30.492.505/0001-81;2022-08-01;1;1572007.88;7017.38;0;0;1564990.5;146624900;146619900;15040000;131579900;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15255219.45;85886.34;15165116.72;4216.39;382725.27;16912.71;0;0;0;0;0;0;0;19077.52;418715.5
30.495.165/0001-42;2022-01-01;2;7589654.95;1067.94;0;0;7588587.01;716503999.54;716503999.54;0;716503999.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3916641.79;3911245.48;0;5396.31;0;751.16;0;53423631.92;0;0;0;0;0;81735.45;53506118.53
30.495.165/0001-42;2022-02-01;2;6709614.83;1754.91;0;0;6707859.92;716653620.32;716653620.32;0;716653620.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4306075.27;4300678.96;0;5396.31;0;751.16;0;53125939.28;0;0;0;0;0;81735.45;53208425.89
