CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
19.722.048/0001-31;2022-05-01;1;2022-05-31;1;0;0;;;;;;;;;;;1;;;121130521.01;67662706.8;1962500;34.47781238;0.00054;0;0.00279557;0.00279557;0;-0.691962
19.722.048/0001-31;2022-06-01;1;2022-06-30;1;0;0;;;;;;;;;;;1;;;79507680.4;68563880.75;1962500;34.9370093;0.000533;0;0.01331862;0.01331862;0;0
19.722.048/0001-31;2022-07-01;1;2022-07-29;1;0;0;;;;;;;;;;;1;;;81001527.1;68718938.56;1962500;35.01601965;0.000532;0;0.00226151;0.00226151;0;0
19.722.048/0001-31;2022-08-01;1;2022-08-31;1;0;0;;;;;;;;;;;1;;;64756621.71;52833017.79;1962500;26.92128295;0.001419;0;0.00166008;0.00166008;0;-0.767168
19.872.887/0001-36;2022-01-01;1;2022-01-31;68;;;;;;;;;;;;;;;68;113600785.02;63646180.71;520000;121.608196653846;0.000405175294296147;6.28474474882595E-05;0;0;0;0
19.872.887/0001-36;2022-02-01;2;2022-02-25;68;;;;;;;;;;;;;;;68;113630017.26;63406156.63;520000;121.934916596154;0.00040670908584607;6.30853565741507E-05;-0.00377122519093254;-0.00377122519093254;0;0
19.872.887/0001-36;2022-03-01;1;2022-03-31;70;;;;;;;;;;;;;;;70;113664743.43;64450247.31;520000;123.942783288462;0.000459220270445848;6.20633770536264E-05;0.0164667082108856;0.0164667082108856;0;0
19.872.887/0001-36;2022-04-01;1;2022-04-29;69;;;;;;;;;;;;;;;69;113663775.72;61799668.31;520000;118.845515980769;0.000478916162648899;6.47252664842013E-05;-0.0411259709718595;-0.0411259709718595;0;0
19.872.887/0001-36;2022-05-01;1;2022-05-31;69;;;;;;;;;;;;;;;69;113035902.2;61557565.57;520000;118.379933788462;0.000480799715289976;6.49798276290087E-05;-0.00391754109076181;-0.00391754109076181;0;0
19.872.887/0001-36;2022-06-01;2;2022-06-30;70;;;;;;;;;;;;;;;70;110372073.85;59236441.69;520000;113.916234019231;0.000499639396891667;6.75260006489428E-05;-0.0377065574069977;-0.0377065574069977;0;0
19.872.887/0001-36;2022-07-01;1;2022-07-29;68;;;;;;;;;;;;;;;68;115608337.85;62180331.22;520000;113.916234019231;0.000475984277010096;6.43290236883367E-05;0;0;0;0
19.872.887/0001-36;2022-08-01;1;2022-08-31;68;;;;;;;;;;;;;;;68;119633540.64;66602825.57;520000;128.082356865385;0.000444378444108103;6.00575120614962E-05;0.0711236859506672;0.0711236859506672;0;0
19.872.996/0001-53;2022-01-01;1;2022-01-31;1;;;;;;1;;;;;;;;;;121325308.03;121215706.43;122463719.932843;0.989809116499749;0.000256000488005406;2.84444986672673E-05;-0.000188410453448196;-0.000188410453448196;0;0
19.872.996/0001-53;2022-02-01;1;2022-02-25;1;;;;;;1;;;;;;;;;;121261365.98;121186886.78;122195902.32;0.991742640130783;0.000256061367896458;2.84512630996065E-05;0.00195343081691446;0.00195343081691446;0;0
19.872.996/0001-53;2022-03-01;1;2022-03-31;1;;;;;;1;;;;;;;;;;121235193.08;121154582.36;122195902.32;0.991478274310107;0.000301677735072339;2.84588492885462E-05;-0.00026656695999383;-0.00026656695999383;0;0
19.872.996/0001-53;2022-04-01;1;2022-04-29;1;;;;;;1;;;;;;;;;;121405277.82;121324667.1;122433564.06;0.990942867925853;0.000301254813828374;2.8418952900634E-05;-0.000540008185884844;-0.000540008185884844;0;0
19.872.996/0001-53;2022-05-01;1;2022-05-31;1;;;;;;1;;;;;;;;;;121394357.73;121336243.46;122433564.06;0.991037420102691;0.000301226071928369;3.34696368059127E-05;9.54163755537696E-05;9.54163755537696E-05;0;0
19.872.996/0001-53;2022-06-01;1;2022-06-30;1;;;;;;1;;;;;;;;;;124173519.9;124115405.63;122433564.06;1.01373676885838;0.000294481090517949;3.27201927865947E-05;0.0229046333622174;0.0229046333622174;0;0
19.872.996/0001-53;2022-07-01;1;2022-07-29;1;;;;;;1;;;;;;;;;;121432914.88;121275293.16;122433564.06;0.990539596646616;0.000301377461539339;3.34864579106164E-05;-0.0228828359830411;-0.0228828359830411;0;0
19.872.996/0001-53;2022-08-01;1;2022-08-31;1;;;;;;1;;;;;;;;;;155864313.08;155753361.4;156933564.06;0.992479603282643;0.000234663571119564;2.6073787194682E-05;0.00195853516870459;0.00195853516870459;0;0
19.878.616/0001-98;2022-01-01;1;2022-01-31;1;;;;;;1;;;;;;;;;;1075322376;581831129.41;255625267;2.27610962029822;6.28339360891055E-05;6.98156182210313E-06;-0.0154220394843182;-0.0154220394843182;0;0
19.878.616/0001-98;2022-02-01;1;2022-02-25;1;;;;;;1;;;;;;;;;;1076121548.88;584176275.58;259125267;2.25441649262247;6.25816924244358E-05;6.95353469458675E-06;-0.00953079213861052;-0.00953079213861052;0;0
19.878.616/0001-98;2022-03-01;1;2022-03-31;1;;;;;;1;;;;;;;;;;1108372709.25;616628026.65;259125267;2.37965225772445;6.98314999302505E-05;6.58758574771311E-06;0.0555512991995082;0.0555512991995082;0;0
19.878.616/0001-98;2022-04-01;1;2022-04-29;1;;;;;;1;;;;;;;;;;1106221701.86;615468734.44;259125267;2.37517838984031;6.99630340104592E-05;6.59999407394105E-06;-0.00188005111655243;-0.00188005111655243;0;0
19.878.616/0001-98;2022-05-01;1;2022-05-31;1;;;;;;1;;;;;;;;;;1110141782.58;619549004.27;265225267;2.33593507616301;6.95022664926024E-05;7.72247226131435E-06;-0.016522259483818;-0.016522259483818;0;0
19.878.616/0001-98;2022-06-01;1;2022-06-30;1;;;;;;1;;;;;;;;;;1128566143.51;639031254.59;265225267;2.40939056002534;6.73833395326292E-05;7.48703598710471E-06;0.0314458584966264;0.0314458584966264;0;0
19.878.616/0001-98;2022-07-01;1;2022-07-29;1;;;;;;1;;;;;;;;;;1126837831.89;637371555.5;265225267;2.40313286403441;6.75588040106694E-05;7.50653203569264E-06;-0.00259721113494693;-0.00259721113494693;0;0
19.878.616/0001-98;2022-08-01;1;2022-08-31;1;;;;;;1;;;;;;;;;;1132374651.94;643276923.16;273525267;2.35180073203255;6.69386052098278E-05;7.43762107382481E-06;-0.0213605051847523;-0.0213605051847523;0;0
19.959.754/0001-00;2022-01-01;1;2022-01-31;1;1;;;;;;;;;;;;;;;36114598.58;35991200.05;9142.038472;3936.8900229673;0.00033;0;-0.000756;-0.000756;0;0
19.959.754/0001-00;2022-02-01;1;2022-02-25;1;1;;;;;;;;;;;;;;;36109792.76;35986394.23;9144.579028;3935.27073469565;0.00033;0;-0.000411;-0.000411;0;0
19.959.754/0001-00;2022-03-01;1;2022-03-31;1;1;;;;;;;;;;;;;;;36097452.19;35974053.66;9148.477614;3932.24481469448;0.00033;0;-0.000768;-0.000768;0;0
19.959.754/0001-00;2022-04-01;1;2022-04-29;1;1;;;;;;;;;;;;;;;36071028.25;35957629.72;9151.474236;3929.16253629936;0.00033;0;-0.000784;-0.000784;0;0
19.959.754/0001-00;2022-05-01;1;2022-05-31;1;1;;;;;;;;;;;;;;;36057629.6;35944231.07;9156.890962;3925.37502293783;0.00033;0;-0.000963;-0.000963;0;0
19.959.754/0001-00;2022-06-01;1;2022-06-30;1;1;;;;;;;;;;;;;;;36040989.5;35915812.65;9156.890962;3922.27152196595;0.00033;0;-0.000791;-0.000791;0;0
19.959.754/0001-00;2022-07-01;1;2022-07-29;1;1;;;;;;;;;;;;;;;36017756.89;35898711.8;9159.895134;3919.11820766921;0.00033;0;-0.000803;-0.000803;0;0
19.959.754/0001-00;2022-08-01;1;2022-08-31;1;1;;;;;;;;;;;;;;;35999870.03;35879494.47;9162.901208;3915.73516460858;0.00033;0;-0.000863;-0.000863;0;0
20.019.120/0001-48;2022-01-01;1;2022-01-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;447493727.24;447308827.87;1476907;302.868649;0.000125;0;-0.00028;-0.000144;-0.000136;0
20.019.120/0001-48;2022-02-01;1;2022-02-25;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;447425106.73;447240215.84;1476907;302.822192;0.000125;0;-0.000283;-0.000153;-0.00013;0
20.019.120/0001-48;2022-03-01;1;2022-03-31;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;447356275;447171392.68;1476907;302.775593;0.000125;0;-0.000284;-0.000154;-0.00013;0
20.019.120/0001-48;2022-04-01;1;2022-04-29;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;447286954;447102080.29;1476907;302.728662;0.000125;0;-0.000287;-0.000155;-0.000132;0
20.019.120/0001-48;2022-05-01;1;2022-05-31;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;447574861.6;447441973.84;1480907;302.140495;0.000125;0;-0.002108;-0.001943;-0.000165;0
20.019.120/0001-48;2022-06-01;2;2022-06-30;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;488109348.5;487979418.25;1480907;329.513885;0.000115;0;0.090471;0.090598;-0.000127;0
20.019.120/0001-48;2022-07-01;2;2022-07-29;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;488093258.95;487904797.53;1480907;329.463496;0.00013;0;-0.000341;-0.000153;-0.000188;0
20.019.120/0001-48;2022-08-01;1;2022-08-31;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;488015405.45;487829417.35;1480907;329.412595;0.000125;0;-0.000296;-0.000154;-0.000142;0
20.040.197/0001-08;2022-01-01;1;2022-01-31;1;;;;;;1;;;;;;;;;;96525188.37;96444577.66;110040000;0.876450178662305;0.000378970398199575;3.57502731999625E-05;-3.61487682695172E-05;-3.61487682695172E-05;0;0
20.040.197/0001-08;2022-02-01;1;2022-02-25;1;;;;;;1;;;;;;;;;;96486334.53;96405723.82;110040000;0.876097090330789;0.000379123132442241;3.57646814253233E-05;-0.000402861839854052;-0.000402861839854052;0;0
20.040.197/0001-08;2022-03-01;1;2022-03-31;1;;;;;;1;;;;;;;;;;94648747.11;94568136.4;110040000;0.85939782260996;0.000386490010180638;3.64596377940255E-05;-0.0190609784065413;-0.0190609784065413;0;0
20.040.197/0001-08;2022-04-01;1;2022-04-29;1;;;;;;1;;;;;;;;;;110600081.23;110519470.52;126040000;0.87686028657569;0.000330707700896792;3.11973988273501E-05;0.0203194184419706;0.0203194184419706;0;0
20.040.197/0001-08;2022-05-01;1;2022-05-31;1;;;;;;1;;;;;;;;;;110518271.27;110477660.56;126040000;0.876528566804189;0.000330832856296319;3.67591961978091E-05;-0.000378304020126619;-0.000378304020126619;0;0
20.040.197/0001-08;2022-06-01;1;2022-06-30;1;;;;;;1;;;;;;;;;;120364545.12;120323934.41;126040000;0.954648797286576;0.00030376034642832;3.3751140368815E-05;0.0891245687145281;0.0891245687145281;0;0
20.040.197/0001-08;2022-07-01;1;2022-07-29;1;;;;;;1;;;;;;;;;;120321313.66;8549.49;126040000;6.78315614090765E-05;0.0003039;0.475007281136068;-0.000359;-0.999929;0.99957;0
20.040.197/0001-08;2022-08-01;1;2022-08-31;1;;;;;;1;;;;;;;;;;40611.97;1.26;126060000;9.99524036173251E-09;0.0003039;0.276480688214678;-0.999853;-0.999853;0;0
20.118.470/0001-61;2022-01-01;1;2022-01-31;2;1;1;;;;;;;;;;;;;;175187455.13;120052693.98;5754.018689;20864.1473844195;0.0004;0;0.061978;0.061978;0;0
20.118.470/0001-61;2022-02-01;1;2022-02-25;2;1;1;;;;;;;;;;;;;;174997926.27;124681016.68;5754.018689;21668.5108997567;0.00037;0;0.038552;0.038552;0;0
20.118.470/0001-61;2022-03-01;1;2022-03-31;2;1;1;;;;;;;;;;;;;;306053984.29;259762331.09;5754.018689;45144.5059757261;0.00043;0;0.016463;0.016463;0;0
20.118.470/0001-61;2022-04-01;1;2022-04-29;2;1;1;;;;;;;;;;;;;;394431320.02;352859164.1;5754.018689;61323.9516886804;0.00037;0;0.012709;0.012709;0;0
20.118.470/0001-61;2022-05-01;1;2022-05-31;2;1;1;;;;;;;;;;;;;;394462374.71;358265468.87;5754.018689;62263.5219372677;0.00043;0;0.015321;0.015321;0;0
20.118.470/0001-61;2022-06-01;1;2022-06-30;2;1;1;;;;;;;;;;;;;;394490149.82;364424899.04;5754.018689;63333.9790391494;0.00041;0;0.017192;0.017192;0;0
20.118.470/0001-61;2022-07-01;1;2022-07-29;2;1;1;;;;;;;;;;;;;;394675218.8;373271476.16;5754.018689;64871.4396554856;9E-05;0;0.024275;0.024275;0;0
20.118.470/0001-61;2022-08-01;1;2022-08-31;2;1;1;;;;;;;;;;;;;;394770371.8;379093452.47;5754.018689;65883.2501178204;9E-05;0;0.015597;0.015597;0;0
20.118.492/0001-21;2022-01-01;1;2022-01-31;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323055637.16;322997869.62;4000000;80.749467405;6E-05;0;-0.001886;-0.001886;;
20.118.492/0001-21;2022-02-01;1;2022-02-25;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322603399.29;322553631.75;4000000;80.6384079375;6E-05;0;-0.001375;-0.001375;;
20.118.492/0001-21;2022-03-01;1;2022-03-31;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323211302.45;323161534.91;4000000;80.7903837275;6E-05;0;0.001885;0.001885;;
20.118.492/0001-21;2022-04-01;1;2022-04-29;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323170395.16;323120627.62;4000000;80.780156905;6E-05;0;-0.000126;-0.000126;;
20.118.492/0001-21;2022-05-01;1;2022-05-31;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323547054.27;323497286.73;4000000;80.8743216825;6E-05;0;6E-05;6E-05;;
20.118.492/0001-21;2022-06-01;1;2022-06-30;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323304981.4;323255213.86;4000000;80.813803465;6E-05;0;6E-05;6E-05;;
20.118.492/0001-21;2022-07-01;1;2022-07-29;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323309119.15;323259351.61;4000000;80.8148379025;6E-05;0;6E-05;6E-05;;
20.118.492/0001-21;2022-08-01;1;2022-08-31;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323213748.05;323163980.51;4000000;80.7909951275;6E-05;0;6E-05;6E-05;;
20.118.507/0001-51;2022-01-01;1;2022-01-31;1;0;0;;;;;;;;;;;1;;;91498749.4;58719229.43;29280.1723;2005.4263638;0.000303;9.7E-05;-0.02536117;-0.02536117;0;0
20.118.507/0001-51;2022-02-01;1;2022-02-25;1;0;0;;;;;;;;;;;1;;;91471793.43;59909711.36;29317.479;2043.48100142;0.000297;9.5E-05;0.01897583;0.01897583;0;0
20.118.507/0001-51;2022-03-01;1;2022-03-31;1;0;0;;;;;;;;;;;1;;;91513478.75;61083427.1;29352.144;2081.05503437;0.000291;9.3E-05;0.01838727;0.01838727;0;0
20.118.507/0001-51;2022-04-01;1;2022-04-29;1;0;0;;;;;;;;;;;1;;;91547281.31;62363944.74;29383.7758;2122.39383897;0.000285;9.1E-05;0.01986435;0.01986435;0;0
20.118.507/0001-51;2022-05-01;1;2022-05-31;1;0;0;;;;;;;;;;;1;;;91606663.08;63634165.27;29421.3739;2162.85498578;0.000279;8.9E-05;0.01906392;0.01906392;0;0
20.118.507/0001-51;2022-06-01;1;2022-06-30;1;0;0;;;;;;;;;;;1;;;91654929.11;64929877;29451.8228;2204.61318916;0.000274;8.8E-05;0.01930698;0.01930698;0;0
20.118.507/0001-51;2022-07-01;1;2022-07-29;1;0;0;;;;;;;;;;;1;;;93946796.95;68421432.74;29482.5824;2320.74082956;0.00026;8.3E-05;0.05267484;0.05267484;0;0
20.118.507/0001-51;2022-08-01;1;2022-08-31;1;0;0;;;;;;;;;;;1;;;94003355.15;69593588.66;29510.9794;2358.22700581;0.000256;8.2E-05;0.01615268;0.01615268;0;0
20.132.453/0001-89;2022-01-01;1;2022-01-31;59;;;;;;;;;;;;;;;;88173908.54;87850836.63;809269.71085469;108.555695896759;0.000389454003085912;;0.003444;0.001141;0.002303;
20.132.453/0001-89;2022-02-01;1;2022-02-25;61;;;;;;;;;;;;;;;;88237992.73;87869004.84;809269.71085469;108.578146026495;0.000414999123597677;;0.00297;0.000206;0.002764;
20.132.453/0001-89;2022-03-01;1;2022-03-31;61;61;;;;;;;;;;;;;;;88403367.27;87900343.13;809269.71085469;108.616870186784;0.000437086689675133;;0.003764;0.000356;0.003408;
20.132.453/0001-89;2022-04-01;1;2022-04-29;63;;;;;;;;;;;;;;;;88476516.02;87919468.91;809269.71085469;108.640503568515;0.000460851509936629;;0.004176;0.000217;0.003959;
20.132.453/0001-89;2022-05-01;1;2022-05-31;63;;;;;;;;;;;;;;;;88442107.81;87721884.92;809269.71085469;108.396352592209;0.000364789243062699;;0.002355;-0.002247;0.004602;
20.132.453/0001-89;2022-06-01;1;2022-06-30;65;65;;;;;;;;;;;;;;;90615063.53;90035869.83;809269.7108;111.25570205883;0.000457703979260895;;0.030622;0.026378;0.004244;
20.132.453/0001-89;2022-07-01;1;2022-07-29;65;;;;;;;;;;;;;;;;90664301.84;90161015.95;809269.7108;111.410342864398;0.000475409461044344;;0.004625;0.001389;0.003236;
20.132.453/0001-89;2022-08-01;1;2022-08-31;65;;;;;;;;;;;;;;;;90780354.01;90257312.3;809269.71085469;111.529334521463;0.000459309378305075;;0.004479;0.001068;0.003411;
20.173.064/0001-00;2022-08-01;2;2022-08-12;23;17;3;0;0;0;0;0;0;0;0;0;0;3;0;0;34721597.77;34419684.18;50107;686.923667;0.001766;0;-0.218669;-0.218242;-0.000427;0
20.216.935/0001-17;2022-01-01;1;2022-01-31;14504;;;;;;;;;;;;;;;;391403209.43;387748551.8;3719038;104.2604436;0.00038148;6.7E-05;-0.00575585;-0.01178497;0.00602912;0
20.216.935/0001-17;2022-02-01;1;2022-02-25;14464;;;;;;;;;;;;;;;;385740165.64;381817732.89;3719038;102.665725;0.00036771;5.7E-05;-0.00225127;-0.0087734;0.00652213;0
20.216.935/0001-17;2022-03-01;1;2022-03-31;14323;14278;0;0;1;0;1;0;1;0;0;0;2;3;0;37;389882439.51;386964403.58;3719038;104.0495965;0.00031867;5.7E-05;0.02765174;0.0210283;0.00662344;0
20.216.935/0001-17;2022-04-01;1;2022-04-29;14245;;;;;;;;;;;;;;;;392988911.04;390172858.41;3719038;104.9123075;0.00036294;6.4E-05;0.02193868;0.01511501;0.00682367;0
20.216.935/0001-17;2022-05-01;1;2022-05-31;14303;;;;;;;;;;;;;;;;392553489.93;389494590.19;3719038;104.7299302;0.00031405;6.5E-05;0.01236864;0.00531513;0.00705351;0
20.216.935/0001-17;2022-06-01;1;2022-06-30;14322;14274;35;0;1;0;1;1;0;0;0;0;2;6;0;2;386922814.91;383402960.89;3719038;103.0919718;0.000375;6.6E-05;-0.001508;-0.008574;0.007066;0
20.216.935/0001-17;2022-07-01;1;2022-07-29;14394;;;;;;;;;;;;;;;;384165763.75;381232837.73;3719038;102.5084545;0.000362;6.3E-05;0.008737;0.001518;0.007219;0
20.216.935/0001-17;2022-08-01;1;2022-08-31;14343;;;;;;;;;;;;;;;;408083007.52;403720083.63;3719038;108.5549767;0.000327;6.6E-05;0.073424;0.066205;0.007219;0
20.265.467/0001-70;2022-01-01;1;2022-01-31;50;;;;;;;;;;;;;;;;24918281.63;24872439.08;216704;114.776095873;0.001071;0;-0.00148767;-0.02882017;0.0273325;0
20.265.467/0001-70;2022-02-01;1;2022-02-25;50;;;;;;;;;;;;;;;;24867311.46;24819349.37;216704;114.531108655;0.001062;0;-0.00213448;-0.00213448;0;0
20.265.467/0001-70;2022-03-01;1;2022-03-31;50;50;;;;;;;;;;;;;;;35120050.05;35028265.11;216704;161.641063894;0.001504;0;0.4113289;0.4113289;0;0
20.265.467/0001-70;2022-04-01;1;2022-04-29;50;;;;;;;;;;;;;;;;35015345.13;34963136.08;216704;161.340520157;0.000812;0;-0.00185933;-0.00185933;0;0
20.265.467/0001-70;2022-05-01;1;2022-05-31;50;;;;;;;;;;;;;;;;34971682.55;34899473.94;216704;161.046745515;0.000755;0;-0.00182084;-0.00182084;0;0
20.265.467/0001-70;2022-06-01;1;2022-06-30;50;50;;;;;;;;;;;;;;;34937704.98;34849043.26;216704;160.814028629;0.000756;0;-0.00144503;-0.00144503;0;0
20.265.467/0001-70;2022-07-01;1;2022-07-29;50;;;;;;;;;;;;;;;;34897729.3;34845475.43;216704;160.797564558;0.000756;0;-0.00010238;-0.00010238;0;0
20.265.467/0001-70;2022-08-01;1;2022-08-31;50;;;;;;;;;;;;;;;;34866399.73;34829036.53;216704;160.721705783;0.000756;0;-0.00047177;-0.00047177;0;0
20.680.775/0001-62;2022-01-01;2;2022-01-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1676608326.87;1567442759.69;939635;1668.140033;0.0001;0;0.004959;-0.000455;0.005414;0
20.680.775/0001-62;2022-02-01;2;2022-02-25;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1677289829.19;1569434712.3;939635;1670.259954;9.9E-05;0;0.002982;0.001271;0.001711;0
20.680.775/0001-62;2022-03-01;1;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1673981159.13;1568782038.11;939635;1669.56535;0.0001;0;0.003175;-0.000416;0.003591;0
20.680.775/0001-62;2022-04-01;1;2022-04-29;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1678179723.62;1571322306.23;942785;1666.681488;0.0001;0;0.002052;-0.001727;0.003779;0
20.680.775/0001-62;2022-05-01;1;2022-05-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1680893376.65;1570442206.88;942785;1665.747977;0.0001;0;0.003561;-0.00056;0.004121;0
20.680.775/0001-62;2022-06-01;2;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1683340973.03;1605975872.13;942785;1703.438082;9.8E-05;0;0.004014;0.022627;-0.018613;0
20.680.775/0001-62;2022-07-01;1;2022-07-29;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1691813094.86;1612820002.53;945714;1705.399309;0.0001;0;0.004929;0.001151;0.003778;0
20.680.775/0001-62;2022-08-01;1;2022-08-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1740517803.15;1658415908.69;973266;1703.969838;9.7E-05;0;0.003686;-0.000838;0.004524;0
20.716.161/0001-93;2022-01-01;1;2022-01-31;20;;;;;;;;;;;;;;;;49284991.81;48922930.22;1035000;47.2685316135266;0.000873;0.000164;-0.006241;-0.012508;0.006267;0
20.716.161/0001-93;2022-02-01;1;2022-02-25;20;;;;;;;;;;;;;;;;49191047.55;48810423.8;1035000;47.1598297584541;0.00083;0.000165;0.00447;-0.0023;0.00677;0
20.716.161/0001-93;2022-03-01;1;2022-03-31;20;;;;;;;20;;;;;;;;;50442631.74;50131088.62;1035000;48.4358344154589;0.000874;0.00016;0.032358;0.027057;0.005301;0
20.716.161/0001-93;2022-04-01;1;2022-04-29;20;;;;;;;;;;;;;;;;50593771.09;50280934.83;1035000;48.5806133623188;0.000815;0.00016;0.00815;0.002989;0.005161;0
20.716.161/0001-93;2022-05-01;1;2022-05-31;20;;;;;;;;;;;;;;;;51018765.48;50706598.39;1035000;48.9918825024155;0.000877;0.000159;0.013612;0.008466;0.005146;0
20.716.161/0001-93;2022-06-01;1;2022-06-30;20;;;;;;;20;;;;;;;;;51371182.73;51224954.1;1035000;49.4927092753623;0.000851;0.000157;0.01206;0.010223;0.001837;0
20.716.161/0001-93;2022-07-01;1;2022-07-29;20;;;;;;;;;;;;;;;;45026088.46;44788663.66;1035000;43.2740711690821;0.000929;0.00018;-0.122011;-0.125648;0.003637;0
20.716.161/0001-93;2022-08-01;1;2022-08-31;20;;;;;;;;;;;;;;;;45239621.03;32291201.79;1035000;31.1992287826087;0.001326;0.000249;0.0089;0.003123;0.005777;0.282155
20.717.355/0001-03;2022-01-01;1;2022-01-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57008001;53402192.79;66857.63317;798.744889072178;0.0004;0;-0.001301;-0.001301;0;0
20.717.355/0001-03;2022-02-01;1;2022-02-25;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57008001;53337470.81;66857.6331681;797.776832390906;0.0004;0;-0.001212;-0.001212;0;0
20.717.355/0001-03;2022-03-01;1;2022-03-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57008001;53275219.67;66857.6331681;796.845732424452;0.0004;0;-0.001167;-0.001167;0;0
20.717.355/0001-03;2022-04-01;1;2022-04-29;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57008001;53200713.23;66857.6331681;795.731328033069;0.0003;0.0001;-0.001399;-0.001399;0;0
20.717.355/0001-03;2022-05-01;1;2022-05-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57015413.94;53120024.09;66857.6331681;794.524448037825;0.0003;0.0001;-0.001517;-0.001517;0;0
20.717.355/0001-03;2022-06-01;1;2022-06-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57014362.05;53031439.46;66857.6331681;793.19947397275;0.0003;0.0001;-0.001668;-0.001668;0;0
20.717.355/0001-03;2022-07-01;2;2022-07-29;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57013310.16;55870835.66;66857.6331681;835.668763797308;0.0003;0.0001;0.053542;0.053542;0;0
20.717.355/0001-03;2022-08-01;1;2022-08-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57012158.09;56000003.36;66857.6331681;837.600745141536;0.0003;0.0001;0.002312;0.002312;0;0
20.748.515/0001-81;2022-01-01;1;2022-01-31;60457;;;;;;;;;;;;;;;;1792849020.2;1754791262.49;14778781;118.737212662533;5.2E-05;5E-06;0.005551;0.000244;0.005307;0
20.748.515/0001-81;2022-02-01;1;2022-02-25;62847;;;;;;;;;;;;;;;;1793164809.41;1755760912.93;14778781;118.802823651694;5.2E-05;5E-06;0.005859;0.000553;0.005306;0
20.748.515/0001-81;2022-03-01;1;2022-03-31;65431;65162;178;;2;;9;;2;;;;22;55;;1;1795210817.84;1757459828.4;14778781;118.91778005236;5.2E-05;5E-06;0.006271;0.000968;0.005303;0
20.748.515/0001-81;2022-04-01;1;2022-04-29;69760;;;;;;;;;;;;;;;;1797418447.39;1757794758.42;14778781;118.940442951283;5.3E-05;5E-06;0.005489;0.000191;0.005298;0
20.748.515/0001-81;2022-05-01;1;2022-05-31;74357;;;;;;;;;;;;;;;;1796819239.95;1758352425.98;14778781;118.97817729216;5.2E-05;5E-06;0.005782;0.000317;0.005465;0
