CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
18.289.950/0001-43;2021-04-01;1;3751451.92;93678.21;;;3657773.71;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;399462.13;274052.26;;125409.87;;10395;;;;;;;;160882.09;171277.09
18.289.950/0001-43;2021-05-01;1;4026222.03;53761.62;;;3972460.41;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;382338.02;274052.26;;108285.76;;10395;;;;;;;;148397.08;158792.08
18.289.950/0001-43;2021-06-01;1;4368742.6;195253.31;;;4173489.29;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;381032;275016.02;;106015.98;1507685.43;10395;;;;;;;;157100.82;1675181.25
18.289.950/0001-43;2021-07-01;1;3326097.47;73793.36;;;3252304.11;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;396803.99;275410.29;;121393.7;;10395;;;;;;;;199179.2;209574.2
18.289.950/0001-43;2021-08-01;1;3558387.23;69027.56;;;3489359.67;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;422591.04;275410.29;;147180.75;;10395;;;;;;;;152136.93;162531.93
18.289.950/0001-43;2021-09-01;1;4013344.25;209576.57;;;3803767.68;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;447972.96;275410.29;;172562.67;;10395;;;;;;;;154137.29;164532.29
18.289.950/0001-43;2021-10-01;1;4194757.71;70987.78;;;4123769.93;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;473362.54;268710.29;;204652.25;;10395;;;;;;;;154348.6;164743.6
18.289.950/0001-43;2021-11-01;1;4607266.12;208917.05;;;4398349.07;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;481120.41;251410.29;;229710.12;;10395;;;;;;;;137276.36;147671.36
18.289.950/0001-43;2021-12-01;1;4981674.48;555009.21;;;4426665.27;87000000;87000000;;87000000;;;;;;;;;;;;;;;;;;;;;;;;509435.52;251410.29;;258025.23;1890195.4;10395;;;;;;;;207892.93;2108483.33
18.307.582/0001-19;2021-01-01;1;33700541.36;1387.95;;;33699153.41;2068090458.78;0;;;;;;;;;;;;;;2068090458.78;;;;;;;;;;;;12360206.64;;;12360206.64;11850850;1058865.75;;;;;;;;1186978.03;14096693.78
18.307.582/0001-19;2021-02-01;1;41708132.97;4192.18;;;41703940.79;2062518706.88;0;;;;;;;;;;;;;;2062518706.88;;;;;;;;;;;;1916038.9;;;1916038.9;11850850;951438.55;;;;;;;;3270774.9;16073063.45
18.307.582/0001-19;2021-03-01;1;46621996.96;2093.35;;;46619903.61;2041776099.85;0;;;;;;;;;;;;;;2041776099.85;;;;;;;;;;;;3214023.24;;;3214023.24;12066320;1189163.55;;;;;;;;744133.72;13999617.27
18.307.582/0001-19;2021-04-01;1;36876574.19;1928.56;;;36874645.63;2035974357.09;0;;;;;;;;;;;;;;2035974357.09;;;;;;;;;;;;12880853.64;;;12880853.64;12928200;1027504.58;;;;;;;;700176.15;14655880.73
18.307.582/0001-19;2021-05-01;1;149480537.19;1039.85;;;149479497.34;2035974303.88;0;;;;;;;;;;;;;;2035974303.88;;;;;;;;;;;;20547080.58;;;20547080.58;13013455.29;1068074.54;;;;;;;;140387315.61;154468845.44
18.307.582/0001-19;2021-06-01;1;106398539.83;2794.1;;;106395745.73;2051759039.2;0;;;;;;;;;;;;;;2051759039.2;;;;;;;;;;;;15819734.34;;;15819734.34;13785000;1103419.42;195468.33;;;;;;;683169.08;15767056.83
18.307.582/0001-19;2021-07-01;1;43998949.02;2342.95;;;43996606.07;2136848076.43;0;;;;;;;;;;;;;;2136848076.43;;;;;;;;;;;;6122898.03;;;6122898.03;13785000;1134779.03;;;;;;;;3551177.57;18470956.6
18.307.582/0001-19;2021-08-01;1;34362430.21;1517.67;;;34360912.54;2098526338.54;0;;;;;;;;;;;;;;2098526338.54;;;;;;;;;;;;882636.8;;;882636.8;13785000;1074343.82;;;;;;;;4038195.06;18897538.88
18.307.582/0001-19;2021-09-01;1;38195149.15;2000;;;38193149.15;2001802779.09;0;;;;;;;;;;;;;;2001802779.09;;;;;;;;;;;;3206788.26;;;3206788.26;13785000;985299.27;;;;;;;;1276746.74;16047046.01
18.307.582/0001-19;2021-10-01;1;28971226.21;2000;;;28969226.21;1990152029.44;0;;;;;;;;;;;;;;1990152029.44;;;;;;;;;;;;13871.16;;;13871.16;13785495.11;911790.24;;;;;;;;2213970.82;16911256.17
18.307.582/0001-19;2021-11-01;1;25691272.64;2000;;;25689272.64;1887616226.2;0;;;;;;;;;;;;;;1887616226.2;;;;;;;;;;;;231407.33;;;231407.33;13787390.83;862022.02;;;;;;;;1832783.75;16482196.6
18.307.582/0001-19;2021-12-01;1;21909388.08;2000;;;21907388.08;1985980631.71;0;;;;;;;;;;;;;;1985980631.71;;;;;;;;;;;;1393220.49;;;1393220.49;13792204.2;1010995.38;;;;;;;;136456.27;14939655.85
18.308.516/0001-63;2021-01-01;2;272027.14;1016.2;0;0;271010.94;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6370231.41;0;0;6370231.41;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-02-01;1;3536689.41;1579.2;0;0;3535110.21;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3045565.56;0;0;3045565.56;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-03-01;1;3030288;13172.52;0;0;3017115.48;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3439055.27;0;0;3439055.27;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-04-01;1;2536933.41;0.01;0;0;2536933.4;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3929179.78;0;0;3929179.78;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-05-01;1;2212748.42;225;0;0;2212523.42;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3611928.74;0;0;3611928.74;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-06-01;1;2232407.6;33309.53;0;0;2199098.07;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4460847.22;0;0;4460847.22;0;35000;0;0;0;0;0;0;0;319204.01;354204.01
18.308.516/0001-63;2021-07-01;1;1307885.52;124082.55;0;0;1183802.97;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5021415.59;0;0;5021415.59;0;35000;0;0;0;0;0;0;0;211871.3;246871.3
18.308.516/0001-63;2021-08-01;1;1308839.84;349.06;0;0;1308490.78;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4805175.93;0;0;4805175.93;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-09-01;1;1358049.57;9186.51;0;0;1348863.06;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4773052.13;0;0;4773052.13;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-10-01;1;1344013.14;89368.24;0;0;1254644.9;324600000;324600000;0;324600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4393520.01;0;0;4393520.01;0;35000;0;0;0;0;0;0;0;0;35000
18.308.516/0001-63;2021-11-01;1;1507987.72;200653.05;0;0;1307334.67;324678840;324678840;0;324678840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4465917.88;0;0;4465917.88;0;35000;0;0;0;0;0;0;0;57975.28;92975.28
18.308.516/0001-63;2021-12-01;2;1621255.7;1000;0;0;1620255.7;351800000;351800000;0;351800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4285599.88;0;0;4285599.88;0;35000;0;0;0;0;0;0;0;0;35000
18.311.024/0001-27;2021-01-01;1;272587.89;4500;0;0;268087.89;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;501583.49;0;500162.22;1421.27;33398.86;6500;0;0;0;0;0;0;0;238.95;40137.81
18.311.024/0001-27;2021-02-01;1;358443.09;9074.57;0;0;349368.52;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;422278.57;0;421311.32;967.25;38300.42;6500;0;0;0;0;0;0;0;288.76;45089.18
18.311.024/0001-27;2021-03-01;1;348839;8926.04;0;0;339912.96;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;421362.82;0;421311.32;51.5;26744.29;6500;0;0;0;0;0;0;0;376.38;33620.67
18.311.024/0001-27;2021-04-01;1;313083.65;8811.76;0;0;304271.89;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;423043.68;0;421311.32;1732.36;0;6500;0;0;0;0;0;0;0;405.5;6905.5
18.311.024/0001-27;2021-05-01;1;354520.59;13380;0;0;341140.59;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;422077.78;0;421311.32;766.46;38833.55;6500;0;0;0;0;0;0;0;180.43;45513.98
18.311.024/0001-27;2021-06-01;1;553492.98;11945.45;0;0;541547.53;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;234637.79;0;234472.99;164.8;39045.2;6500;0;0;0;0;0;0;0;449.93;45995.13
18.311.024/0001-27;2021-07-01;1;567119.85;13499;0;0;553620.85;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;233897.75;0;232447.34;1450.41;46144.44;6500;0;0;0;0;0;0;0;888.8;53533.24
18.311.024/0001-27;2021-08-01;1;569779.26;13846.77;0;0;555932.49;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;233277.72;0;232447.34;830.38;44167.59;6500;0;0;0;0;0;0;0;1346.17;52013.76
18.311.024/0001-27;2021-09-01;1;568363.74;9942.94;0;0;558420.8;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;232491.49;0;232447.34;44.15;38250.56;6500;0;0;0;0;0;0;0;2332.12;47082.68
18.311.024/0001-27;2021-10-01;1;558800.05;9675.57;0;0;549124.48;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;234053.28;0;232447.34;1605.94;24684.03;6500;0;0;0;0;0;0;0;2400.02;33584.05
18.311.024/0001-27;2021-11-01;1;626085.84;15579.62;0;0;610506.22;10574659.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10574659.44;0;0;0;0;0;0;0;188762.17;0;187935.93;826.24;19088.81;6500;0;0;0;0;0;0;0;2140.42;27729.23
18.311.024/0001-27;2021-12-01;2;846680.12;12000;0;0;834680.12;11143201.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11143201.12;0;0;0;0;0;0;0;146.46;0;0;146.46;200786.18;6500;0;0;0;0;0;0;0;1750.98;209037.16
18.312.285/0001-61;2021-01-01;1;21433173.99;0;21433173.99;0;0;999070297.68;999070297.68;0;999070297.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6450668.16;4723066.65;0;1727601.51;2582763.58;31383.3;0;0;0;0;521759472.87;0;0;911390.42;525285010.17
18.312.285/0001-61;2021-02-01;2;19359470.89;0;19359470.89;0;0;998809917.88;998809917.88;0;998809917.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8326290.44;4723066.65;0;3603223.79;1635538.46;31354.32;0;0;0;0;520663662.4;0;0;1641959.78;523972514.96
18.312.285/0001-61;2021-03-01;1;19152007.15;0;19152007.15;0;0;998549538.08;998549538.08;0;998549538.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10472982.01;4755778.46;0;5717203.55;3673942.49;31407.7;0;0;0;0;521595092;0;0;1524126.27;526824568.46
18.312.285/0001-61;2021-04-01;1;20887074.53;0;20887074.53;0;0;998311012.01;998311012.01;0;998311012.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7647766.09;4868619.92;0;2779146.17;2527071.87;31334.37;0;0;0;0;521678923.4;0;0;1415480.49;525652810.13
18.312.285/0001-61;2021-05-01;1;20685389.76;0;20685389.76;0;0;998072485.94;998072485.94;0;998072485.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7397467.52;4624173.23;0;2773294.29;2406827.71;31324.57;0;0;0;0;521333383.72;0;0;1302006.38;525073542.38
18.312.285/0001-61;2021-06-01;1;20885380.21;0;20885380.21;0;0;997833959.87;997833959.87;0;997833959.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7405543.21;4624173.23;0;2781369.98;2706584.25;31317.61;0;0;0;0;521612231.8;0;0;1150384.2;525500517.86
18.312.285/0001-61;2021-07-01;1;24197622.74;0;24197622.74;0;0;997524303.87;997524303.87;0;997524303.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6989952.65;5187050.12;0;1802902.53;5692895.48;31289.02;0;0;0;0;525403554.9;0;0;1030602.99;532158342.39
18.312.285/0001-61;2021-08-01;1;26001282.04;0;26001282.04;0;0;997418004.87;997418004.87;0;997418004.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6761095.33;5117140.55;0;1643954.78;7354634.24;31034.6;0;0;0;0;529417320.5;0;0;938996.03;537741985.37
18.312.285/0001-61;2021-09-01;2;28203499.44;0;28203499.44;0;0;997311705.87;997311705.87;0;997311705.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6615634.97;5115626.43;0;1500008.54;9492271.97;30777.4;0;0;0;0;533770590.8;0;0;855850.25;544149490.42
18.312.285/0001-61;2021-10-01;1;26531232.6;0;26531232.6;0;0;997205406.87;997205406.87;0;997205406.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6306716.83;4998012.99;0;1308703.84;7591704.85;30498.83;0;0;0;0;534062065.2;0;0;760688.67;542444957.55
18.312.285/0001-61;2021-11-01;1;23950555.5;0;23950555.5;0;0;1030237500;1030237500;0;1030237500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6452087.49;5260307.1;0;1191780.39;5247256.33;30474.9;0;0;0;0;534079576;0;0;665012.92;540022320.15
18.312.285/0001-61;2021-12-01;1;22302811.27;0;22302811.27;0;0;1030237501.55;1030237501.55;0;1030237501.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5750196.19;4998012.99;0;752183.2;2992698.44;32538.61;0;0;0;0;534796436.2;0;0;645905.84;538467579.09
18.330.535/0001-96;2021-01-01;1;4107645.32;4931.43;4102713.89;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3761322.4;3595673.37;0;165649.03;0;186919.26;0;0;0;0;0;0;0;65452.28;252371.54
18.330.535/0001-96;2021-02-01;1;5096598.02;4914.89;5091683.13;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1708760.43;1704827.89;0;3932.54;0;179737.44;0;0;0;0;0;0;0;80833.98;260571.42
18.330.535/0001-96;2021-03-01;1;6151632.66;4857;6146775.66;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1660605.85;1660462.85;0;143;0;199274.02;0;0;0;0;0;0;0;71474.1;270748.12
18.330.535/0001-96;2021-04-01;1;7339140.72;4829.38;7334311.34;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1568703.06;1561912.06;0;6791;0;196032.73;0;0;0;0;0;0;0;18555.78;214588.51
18.330.535/0001-96;2021-05-01;1;7446093.57;4778.52;7441315.05;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115037.55;111760.18;0;3277.37;0;193855.56;0;0;0;0;0;0;0;36404.22;230259.78
18.330.535/0001-96;2021-06-01;1;8443701.77;4694.36;8439007.41;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1413091.2;1412217.23;0;873.97;0;186226.32;0;0;0;0;0;0;0;42711.05;228937.37
18.330.535/0001-96;2021-07-01;1;9014873.88;4673.67;9010200.21;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1362631.98;1356337.14;0;6294.84;0;199424.6;0;0;0;0;0;0;0;48849.11;248273.71
18.330.535/0001-96;2021-08-01;1;9817128.06;4560.89;9812567.17;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1459339;1455606.55;0;3732.45;0;199727.08;0;0;0;0;0;0;0;41792.19;241519.27
18.330.535/0001-96;2021-09-01;1;11621887.97;4426.89;11617461.08;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;706385.09;706385.09;0;0;0;198607.81;0;0;0;0;0;0;0;46602.95;245210.76
18.330.535/0001-96;2021-10-01;1;12019810.7;4209.65;12015601.05;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1472637.63;1466092.15;0;6545.48;0;206001.55;0;0;0;0;0;0;0;99944.19;305945.74
18.330.535/0001-96;2021-11-01;1;13254892.32;4129.05;13250763.27;0;0;208892000;208892000;0;208892000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1696806.32;1485911.66;0;210894.66;0;262516.23;0;0;0;0;0;0;0;48930.14;311446.37
18.330.535/0001-96;2021-12-01;1;8570379.79;4331.11;8566048.68;0;0;197524360;197524360;0;197524360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1492455.92;1492086.03;0;369.89;1253123.07;205901.17;0;0;0;0;0;0;0;83841.18;1542865.42
18.369.510/0001-04;2021-01-01;2;156.64;156.64;;;;44710516.64;31445930.53;18000000;;;;;13445930.53;;;;;;;;;;613481.29;;0.07;;;12651104.75;;;;;264383.86;;;264383.86;86190.62;42884.95;;;;;;;;1565.53;130641.1
18.369.510/0001-04;2021-02-01;3;0;;;;;44341008.49;31518763.28;18000000;;;;;13518763.28;;;;;;;;;;416768.28;;0.07;;;12405476.86;;;;;321318.87;;;321318.87;;38306.77;;;;;;;;2585.48;40892.25
18.369.510/0001-04;2021-03-01;2;246481.22;246481.22;;;;43848553.61;31664809.21;18000000;;;;;13664809.21;;;;;;;;;;;;0.07;;;12183744.33;;;;;360316.67;;;360316.67;;50841.26;;;;;;;;500;51341.26
18.369.510/0001-04;2021-04-01;2;108563.3;108563.3;;;;43740437.76;31798946.95;18000000;;;;;13798946.95;;;;;;;;;;;;0.07;;;11941490.74;;;;;404045.26;;;404045.26;;44415.36;;;;;;;;500;44915.36
18.369.510/0001-04;2021-05-01;2;228824.36;;;;228824.36;43649759.65;31938939.39;18000000;;;;;13938939.39;;;;;;;;;;;;0.07;;;11710820.19;;;;;434371.7;;;434371.7;;46504.22;;;;;;;;500;47004.22
18.369.510/0001-04;2021-06-01;3;668020.82;455.73;667565.09;;;44041962.61;32554551.28;18000000;;;;;14554551.28;;;;;;;;;;;;0.07;;;11487411.26;;;;;496634.87;;;496634.87;;47031.31;;;;;;;;500;47531.31
18.369.510/0001-04;2021-07-01;2;278637.41;7744.67;270892.74;;;43971151.88;32697422.94;18000000;;;;;14697422.94;;;;;;;;;;;;0.07;;;11273728.87;;;;;507719.19;;;507719.19;;46782.4;;;;;;;;500;47282.4
18.369.510/0001-04;2021-08-01;2;236775.26;7947.7;228827.56;;;43484097.89;32413635.06;18000000;;;;;14413635.06;;;;;;;;;;;;0.07;;;11070462.76;;;;;550895.92;;;550895.92;;46268.9;;;;;;;;500;46768.9
18.369.510/0001-04;2021-09-01;2;229248.04;1173.51;228074.53;;;43179381.37;32337398;18000000;;;;;14337398;;;;;;;;;;;;0.07;;;10841983.3;;;;;595154.81;;;595154.81;;43912.09;;;;;;;;500;44412.09
18.369.510/0001-04;2021-10-01;2;387369.86;1663.73;385706.13;;;42869667.37;32255699.08;18000000;;;;;14255699.08;;;;;;;;;;;;;;;10613968.29;;;;;658992.48;;;658992.48;;41711.54;;;;;;;;500;42211.54
18.369.510/0001-04;2021-11-01;2;379616.2;224361.29;155254.91;;;42572905.08;32187289.7;18000000;;;;;14187289.7;;;;;;;;;;;;;;;10385615.38;;;;;683350.64;;;683350.64;150000;41443.55;;;;;;;;1751.92;193195.47
18.369.510/0001-04;2021-12-01;1;356107.72;;;;356107.72;42294473.07;32112857.33;18000000;;;;;14112857.33;;;;;;;;;;;;;;;10181615.74;;;;;746103.86;;;746103.86;150000;47246.63;;;;;;;;500;197746.63
18.497.672/0001-10;2021-01-01;1;2306441.16;1638058.18;0;0;668382.98;14782213.85;14782213.85;0;0;0;14782213.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7344056.95;0;6706688.48;637368.47;0;0;0;0;0;0;0;0;0;1259434;1259434
18.497.672/0001-10;2021-02-01;1;4009972.24;490014.62;0;0;3519957.62;14782213.85;14782213.85;0;0;0;14782213.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5795169.12;0;5101688.48;693480.64;0;0;0;0;0;0;0;0;0;1100234.25;1100234.25
18.497.672/0001-10;2021-03-01;1;5560438.46;1285027.03;0;0;4275411.43;14782213.85;14782213.85;0;0;0;14782213.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4851071.55;0;4203543.48;647528.07;0;0;0;0;0;0;0;0;0;1794833.67;1794833.67
18.497.672/0001-10;2021-04-01;1;6118373.23;1660334.97;2973948.35;0;1484089.91;14416463.85;14416463.85;0;0;0;14416463.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5227428.81;0;4581543.48;645885.33;0;0;0;0;0;0;0;0;0;2415473.86;2415473.86
18.497.672/0001-10;2021-05-01;1;6927985.61;72693.17;5367220.68;0;1488071.76;11725096.62;11725096.62;0;0;0;11725096.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6048840.9;0;5398043.48;650797.42;0;0;0;0;0;0;0;0;426496.88;130623.87;557120.75
18.497.672/0001-10;2021-06-01;1;3969766.71;327779.86;1349853.77;0;2292133.08;10014562.16;10014562.16;0;0;0;10014562.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7452173.42;0;6708043.48;744129.94;92769.22;0;0;0;0;0;0;0;0;652819.58;745588.8
18.497.672/0001-10;2021-07-01;1;4647614.33;456112.7;1236343.81;0;2955157.82;7379351.26;7379351.26;0;0;0;7379351.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10305874.86;0;9655043.48;650831.38;0;0;0;0;0;0;0;0;0;922120.21;922120.21
18.497.672/0001-10;2021-08-01;1;6782100.94;1395618.68;1219286.81;0;4167195.45;6231745.81;6231745.81;0;0;0;6231745.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10567378.74;0;9918268.72;649110.02;0;0;0;0;0;0;0;0;0;1822661.22;1822661.22
18.497.672/0001-10;2021-09-01;1;4245431.01;1814906.64;1196322.26;0;1234202.11;6025595.81;6025595.81;0;0;0;6025595.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9256076.3;0;8609268.72;646807.58;0;0;0;0;0;0;0;0;0;1823141.22;1823141.22
18.497.672/0001-10;2021-10-01;1;2764951.16;457773.4;137492.05;0;2169685.71;4877990.36;4877990.36;0;0;0;4877990.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7954866.32;0;7306874.17;647992.15;0;0;0;0;0;0;0;0;426496.88;501186.87;927683.75
18.497.672/0001-10;2021-11-01;1;3510347.71;1217607.99;113632.77;0;2179106.95;4877990.36;4877990.36;0;0;0;4877990.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7952794.12;0;7306874.17;645919.95;0;0;0;0;0;0;0;0;426496.88;1328804.31;1755301.19
18.497.672/0001-10;2021-12-01;1;5327963.14;257697.33;2878646.87;0;2191618.94;1627897.94;1627897.94;0;0;0;1627897.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10018418.7;0;8996620.29;1021798.41;386969.04;0;0;0;0;0;0;0;0;481528.84;868497.88
18.647.268/0001-85;2021-04-01;1;0;0;0;0;0;17192864.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17192864.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.647.268/0001-85;2021-05-01;1;0;0;0;0;0;17192864.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17192864.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
